"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"mpurvismattp","17 February 2014","OK so let me say I'm still a lil upset that HBO cancelled ROME. Yeah I know that was a long time ago but so what I loved that damn show so I can hold a grudge right? Now that I got that out of my system I gotta say TRUE DETECTIVE is magnificent and if you're a fan of shows like DEXTER then you're going to love this. Woody Harellson and Matthew Mcconaughey are like a twisted version of the odd couple, one trying to live life as most do and acting like everything is a OK. The other living in a more dark and possibly sinister reality, where everything is meaningless and futile. They are on the hunt for a killer of women in a down south community which may hold a dark and disturbing secret. This show really grabs you and leaves you wanting more and it is so creatively written that there is really no telling where it can go next. HBO has really been the benchmark for fresh and exciting new television and I think they have struck gold again. If you enjoy a dark and twisted version of a fine modern detective drama then TRUE DETECTIVE is one to check out.","
            7/10
            "
"dhckokrine","27 January 2022","There's only one season, and that's the first season. You don't need to watch the 2nd or 3rd season, waste of your precious time. 1st season is the greatest season of any show of all time. Matthew and Woodys performance are pristine, nobody else could've executed their roles better.","
            8/10
            "
"Tr-u-mpbilly","5 December 2018","How does a show drop off so drastically from the first season to the second? First season was great, I thought, ""WOW this is a great series. Finally, something worth watching."" The second season left me wondering what happened. The sound and dialogue are awful. Mumbling, no chemistry. It's like they have to try to explain what is happening in every scene because they can't write well enough for the viewer to follow along. It's just really bad.","
            8/10
            "
"rfadam","24 October 2021","Season 1 is one of the most memorable TV series I've seen. It's dark, violent and twisted. The acting is absolutely superb, and the setting amongst oil refineries, cane fields and backwoods revival churches fits the show perfectly. Season one gets a 10/10I mostly watched season 2 because when I worked for the California State Auditor, some colleagues had worked on the City of Vernon audit, and so I had some background knowledge. Vernon is what Vinci is based on, and it was a real den of corruption, and perhaps, still is. Though season 2 didn't achieve the level of greatness as 1, still worth watching, would rate it 8/10I lost interest in season 3 after a few episodes and never finished.Season 4: I have no idea what I just watched.","
            9/10
            "
"stairways","4 March 2019","The otherwise excellent third series of this slow-moving, gradually unfolding blend of police thriller and psychological investigation of memory itself is marred only by some of the worst dialogue audio clarity in the history of TV. Whole scenes are almost incoherent, with down-speaking actors recorded by someone who doesn't know the first thing about audio clarity, eq'ing or mixing. It was bad in the first two series, this time it's pathetic. I can't think of a single tv show, from anywhere or any time, that was so poorly served by its audio technicians. Which is a real pity as the story is very good and the performances, when you can hear them, mostly top class","
            4/10
            "
"ralphhorrocks","5 September 2020","Score for season 1 only. Avoid season 2 and 3.
First season was gripping and spectacular. Could have watched this for hour after hour. Dont ruin the experience with season 2 and 3. Such a shame.","
            10/10
            "
"abhi-29440","21 February 2019","Loved the first, second was terrible, third I cannot stay awake. It's just a lot of hoarse mumbling in southern accents. The story just doesn't not progress. Several times I've had to start an episode again just to figure out what's going on. The pressure to make a season as good as the first is really getting to the writers and producers. All stars are for the first season.","
            9/10
            "
"halhcb808","20 January 2014","If you like Dark, if you like Noir, this is kind of a modern Noir.With a twist of crazy. Is Matthew McConoughey's character Rust Cohle, homicide detective and former undercover Narc,crazy? Or is his intelligence, probably off the charts, just what seems crazy? Whatever, he says some really cool things. Things that make you think. Maybe he's representative of an alienated spirit that resides, a little bit at least, in all of us. He is definitely disappointed by life and has rationalized his way out of the human race. Who hasn't felt that way? The difference is Rust Cohle feels that way ALL the time.His senior partner, Martin Hart, played by Woody Harrelson, is the ""sane"" side of the partnership. He has a streak of kindness and believes in the world he sees.Like most of us do. He is a family man and tries to live up to what is expected of him. Cohle doesn't live by what anyone expects of him. He probably has no idea of what he expects of himself either. I don't want to minimize Harrelson's part. He has his own deepness within that All-American Dream of being somebody who did right. Who raised his kids right, treated his wife right, has a sense of moral duty, earns enough for a middle class life. In other words, wife,family,house,and picket fence. Only he is a homicide cop and he CAN'T QUITE pull it off.Michelle Monaghan is beautiful. She is Maggie, Martin's wife. Martin has a knockout wife, and yet things are not always so good. I hope they expand her role, who, at present, is a ticked-off wife of a cop, Marty, who cares about his job, and can't stand his in-laws.Oh My God, is Alexandra Dadario a knockout. One punch, you're out. Check out the second episode.There is actually humor in this dark show. How could there not be some, when Marty and his partner, Rust, are exact opposites, or Marty thinks they are. The question is what will happen next in their attempt to solve the bizarre murder they are presented with in the First Episode.This is an anthology series which means the characters and actors will change from season to season. The writer and creator, Nick Pizzolatto, has created and written a great show here.","
            1/10
            "
"maidwell-45616","8 October 2020","As IMDb (in its wisdom) doesn't give individual seasons their own page I'll break down my review into sections...Season 1 : the detectives - Matthew McConauhey, Woody harrelson.A masterful example of chemistry and acting, you can't take your eyes of every one of their interactions in the 10 hour run time. Twisting suspenseful whodunnit with an impactful climax. I won't go on too much as it's been reviewed plenty over the years. 10/10.Season 2 : The detectives - Colin Farrell, Rachel McAdams, Taylor Kitsch.A completely different tone to the first season, way more action/thriller than suspense/thriller but very effective in its own way.
McAdams shines throughout, Farrell is as you'd expect and an honourable mention to Vince Vaughn who chews up every scene he's in (in a good way). It's a superb 9/10 for me and not to be compared like for like with what came before.Season 3 : the detectives - Mahershala Ali, Stephen Dorff.
I was almost put off giving this season a chance after reading some of the dire reviews on here but I'm glad I made up my own mind.
It's a return to the tone and feel (and similar rural dusty setting) of season 1. I doubt this will be one for action fans and that may be where the poor reviews stem from. Ali and Dorff play off each other very well, the acting is a career high for both.
The 3 timeframes (1980, 1990, 2015) gave their relationship real weight and the temporal jumping Nolanesque non linear story kept things from going stale. The admirable make up work made it clear which era we'd shifted to without the need to force feed the viewer information and break the story's spell.
Carmen Ejogo as Ali's muse is exceptional throughout and gives things a refreshing break from the brooding male duo's dynamic when needed. It's another 9/10 for me.","
            3/10
            "
"agatamars","14 February 2024","I am a WOMAN, I am a feminist, and I adore shows and movies with female main roles. Vide Sharp Objects, TD 2 (Ani Bezzerides), Mare of Easttown, The Killing. I watched all of them 3 or 4 times, they're just superb! So please, stop accusing people criticising TD 4 for being whiney incels and whatnot, becuase it's not true.Season 4 is BADLY WRITTEN. Period. My low rating has nothing to do with female cast, that's ridiculous. Bad, fake, unintelligent, unnatural dialogues, boring scenes and weird script in general, weird pacing - it's all subpar, and too ideologically driven. I wish it was not, 'cause I adore TD series (2 and 3 seasons were not perfect, but still very good!), and I adore Jodie Foster, but sadly she has nothing to act here; this show is the hugest let down I've ever experienced with tv shows of certain (high) quality. Another big issue I have: there is no detective work here, just almost none. WHY? And the jumpscares, like everywhere, three times per episode... Oh god, don't even get me started on those.Such a sad case, but I hope people in the movie industry will learn sth from this catastrophe.S1 10/10
S2 8/10
S3 8/10
S4 1/10.","
            10/10
            "
"Red_Identity","10 March 2014","Great first five episodes, 4 + 5 being amazing in particular. 6-7 being thoroughly mediocre but the finale bringing back some of the magic I hadn't felt in weeks. Overall, I wish I could give it an A- but 2/8 episodes being totally weak makes me give it a B+. But I do hope people wait a little bit before claiming a show's future reputation when only a few episodes have aired. All the hype and the fanbase passion not totally deserved, definitely not for people to be claiming it's going to be ""considered alongside The Sopranos/The Wire/Breaking Bad"" when the first season hasn't even ended AND it's an anthology show. So basically, I have more complaints about some of the extremely vocal fanbase, which is reminiscent of Breaking Bad's and how awful some can be.","
            7/10
            "
"liorkorobeynikov","23 January 2022","A good show that is worthy of your time with the main positive point being how well the actors do in every single season- the casting choices were truly phenomenal.","
            10/10
            "
"robnero","11 April 2019","The makeup artists for this show deserve awards as well as the rest. The script, the editing, the directing the acting, the music choice are all gripping, wrenching, involving, upsetting, moving and believable. So well done, that if it weren't so intense, I'd binge it but as it is, you need time to process the information as you, along with them put together the pieces to solve the mystery.
(The makeup, is incredible. 3 time periods and with enough subtle differences, I found myself wondering which time period is the real of the actors and had to look up their ages to remind myself what is the truth of them.)","
            7/10
            "
"BeneCumb","27 May 2014","/refers to Season 1/I tend to like gloomy crime series, where felonies are not glamorized and detectives do not look wealthy fashion models, but as for the plot, there are 2 options for me: either the evildoer is latent to the very end, or he/she is known from the beginning and one can follow his/her actions and law enforcement efforts to catch and punish. Here, the content is focused on detectives only - in past and present, the pace is protracted, and the essence of the crime and the offender's person were evident too soon. Thus, both the pre-ending and ending are rather trivial as well.True, Matthew McConaughey as Detective ""Rust"" Cohle and Woody Harrelson as Detective ""Marty"" Hart are splendid, there is a good chemistry between them regardless how they get along, but the rest are just good (perhaps due to non-elaborated characters), and there is no fitting antagonist present who could provide intensity and witty nuances to potential cat-and-mouse play. And last but not least: the almost 8 hours is too much, it could have been easily shorter twice, or a 2-3 hours TV-movie.","
            1/10
            "
"graves-scott","19 January 2024","Hey! How about a new cop show?What? There are about a thousand cop shows streaming now? Why not something original?Have you met the writers we have to chose from? I'd use ChatGPT to write something original but their union will have a fit and SAG AFTRA will shut us down again.Ok, another cop show. What is the hook?Big name actors!Don't they want big paychecks?Yes. But production on this will be cheep. We don't need blue sky beams, flying armor suits or wire work stunts. Just long plodding dialog stolen from other cop show.Well, I suppose if it's cheep enough we may as well. Americans are stupid enough to confuse these for drama so we may as well ride the wave all the way.Good deal!","
            10/10
            "
"AlsExGal","4 August 2019","... Is there ANYTHING that Mahershala Ali cannot do? In ""Moonlight"" he is a drug dealer with a heart that takes a bullied young boy under his wing, disappears about 30 minutes in, and I miss him for the rest of the film. In ""Green Book"" he gives a nuanced performance as a pianist during the civil rights era, and here he is a Vietnam vet born before the civil rights era, but it is now 1980 and he is a detective with the Arkansas state police at probably the earliest point in American history where that could happen.In 1980 detective Wayne Hays is about 35, 12 years with the state police, when a boy and girl - the Purcell children - go missing shortly after Halloween in a poor white rural Arkansas town. Ten years before he would have been the suspect, but here he is assisting local police. On the surface, the witnesses are cooperative - ""yes sir"", ""no sir"". But push just a little too hard or too far for their tastes and That Word That Shall Not be Named comes rolling trippingly off of their tongues.The same with African American Amelia Reardon. Also born before the Civil Rights era, she is now probably late 20s, went to college, went to San Francisco and was part of the hippie movement, but ultimately came home to teach poor white kids in public school at probably the earliest point in time that this could happen. She was missing girl Julie Purcell's teacher, and Wayne meets her as part of the investigation.Sadly, the boy is found dead soon after the two kids go missing. But the trail goes cold on Julie Purcell. However, new leads spring up in 1990, and interest in the case in Wayne's part in it resurfaces in 2015, and a now 70 year old Wayne, facing the beginnings of dementia, wants to ultimately solve this case. Ali is particularly poignant as elderly Wayne - he disappears into the part.Why did I add a spoiler warning to this? Two qualms I have with this. One is with Amelia's and Wayne's romance. Wayne makes a decision to protect Amelia and it costs him not his job, but his position as detective. Amelia comes to his house to confront him about his suddenly vacating their relationship. Wayne dumps her possessions in a box, hands them to her, and then proceeds to dump all of his frustrations on her. I can't say they are entirely undeserved. At the end she comes to him at the VFW bar and says ""You know, I don't just let anybody talk to me the way you did""...AND YET HERE YOU ARE!!! I just don't believe such a proud woman would do that nor do I believe Wayne's ultimate reaction.My final and very spoilerish remark. I mean it! If that woman at the end is supposed to be 45 year old Julie Purcell, then I served lemonade to the signers of the Declaration of Independence. She looks early 30s tops.Highly recommended.","
            2/10
            "
"szwarc1","27 February 2019","This was an 8 episode love story with crime interludes. The first episode presented mystery grit and compulsion, but it all went down hill after that. Time jumping lead nowhere, Acting was very one dimensional, Location just copied the first series. No punches, No twists, No suspense. By episode 5 I had no interest I kept watching just in case the writer had an evil super twist for the ending, NO.
The first series was epic, the second watchable, but the third was awful, should have been called True Families not True Detective.","
            5/10
            "
"samgreer-694-680740","17 August 2015","This isn't bad for a 2 hour movie. Not enough material here for an 8 episode TV season. This suffers badly from a lack of editing. This show also suffers from excessive character development that does not contribute to the viewer understanding or appreciation of the story. Not sure why they went the narrative / b roll method, but I think it could and would work well if this were a 2 hour movie. Think ""No Country for Old Men."" With the excruciating inclusion of every pointless detail of the characters' lives, it seems beyond unnecessary. If you have a lot of time on your hands, you may want to watch this. For me episodes went by where I felt like nothing much happened and could have been edited out with relevant elements added to other episodes. Haven't watched Season 2 yet. Hoping its better.","
            8/10
            "
"pronins","12 April 2019","Season 1: 10/10. An absolute masterpiece, amazing acting, great writing and overall character development. A deep, gripping psychological thriller, some great action scenes as well. I literally watched all 8 episodes in a row and re-watched several times afterwards.Season 2: 7/10. I think most people hated it, because it didn't fulfill their expectations as a follow up to the brilliant first season. However, it's not nearly as bad as people say it is, if you treat it as a stand-alone feature. The acting is decent and there's plenty of tension throughout. I'd say it's more of a fast-paced action flick, compared to the slower-paced and dramatic 1st season. It's certainly worth watching.Season 3: 7/10. After 2nd season's disappointment for many fans, the series reverted back to the original, slow-paced psychological thriller formula of the first season. While the writing in Season 1 was so strong that the slow pacing was almost a necessity in order to process all the information, Season 3 simply seems to be a bit boring at times, unfortunately (FYI, I like slow-paced films my favorite director is Tarkovsky). I'd break it down like this: Episodes 1-3 were extremely slow, episodes 4-7 were much more interesting and intense and episode 8 was disappointing and predictable. The reason I'm giving it 7/10 is the acting and directing, which were both very good, especially given the somewhat simplistic, predictable and uninteresting writing, compared to previous seasons. Is it worth watching? Well, if you'd seen the first two seasons, you'll probably watch this one as well, but don't expect too much.","
            10/10
            "
"hacks-56635","18 January 2019","Although each season leaves you wanting more of the characters, the next season is somehow always just as good.There's something about this show that makes it feel more ""real"" than most derivative TV shows in the cop genre. The actors, their characters, the writing, the very precise and controlled use of the cameras and audio, it just works.I am not usually one for darker shows, but there's something kind of beautiful, introspective, and powerful about this. Like watching a predator breaking cover and making an attempt at a meal.","
            4/10
            "
"the_wrinkled_mind","13 March 2014","How do you judge a series which starts brilliantly, cooks up great theories and possibilities, but in the end shows up many plot holes and ends tamely? Should we hail it as brilliant, just because the two leads give wonderful performances?Can it be termed as an art because of the many brooding, grim, dark camera shots?True Detective is a puzzle in itself.If the writer wanted it to be a character study of it's leads, then it should have been just that.It shouldn't have put emphasis on a great crime and an even greater conspiracy.Cause all through the seven episodes it does that and in the last fifteen minutes of the eight, completely shifts itself to being about Marty Hart and Rust Cohle.No satisfying explanations are given about the crimes, about the cult, about the murders.Mind you all the while (esp in the last few episodes) the detectives conveniently stumble on answers.And we are left with a fairly standard deranged, inbred villain.This first season had so much potential, but doesn't fulfill it.It is even sadder, that it has achieved some sort of a cult status.There are many series better and smarter than this.","
            1/10
            "
"xuvekova","29 January 2024","I stopped watching halfway through the fourth episode of season four.I really wanted to like the show.It has a great cast and an even greater premise.Something evil is going on in the arctic.There are some scientists found dead and naked in the snow, ghosts are wandering around, evil is lurking everywhere!Could have been a great show - it has the vibes of ""The Thing"" and ""30 Days of Night"" - but the showrunners were unable to make something interesting out of the premise.Seems they ran out of ideas after 30 minutes into the first episode.They had to stretch everything to 8 or 10 episodes, but didn't have any good ideas or notion of good story telling.So the whole show is one big filler.A few minutes of every episodes are interesting, but the rest are just fillers.They are not even subplots.Almost everything that happens during any episode is absolutely uninteresting and has nothing to do whatsoever with the main plot (if there even is one).You really notice that what ""happens"" on screen is only there to fill the hour HBO ordered.Halfway through the fourth episode I even forgot what the main plot even was, or what they were doing all there in the first place.Even watching snow fall is more interesting than this failure of a show.","
            7/10
            "
"russell-ga","17 January 2024","True Detective appears to be a one hit wonder. The first season, while a little quirky at times, was mesmerizing. The writing was pretty good. The acting was stellar, especially from the leads. (9) The second season was convoluted and dreary. (6) The third season was a bit better, but still not worth your viewing hours. (6.5) I've only seen one episode of the fourth season, but it appears to be another dud. (6.5 for episode one.)How can this show have such stellar acting, every single season, but be subpar? It's the writing. It's always the writing. No one seems to be able to tell a story these days? Well that's not true. The Last of Us has phenomenal writing. (10+)","
            5/10
            "
"electrotimba","29 June 2015","Trying to watch E2, it's pain indeed. The first episode ...hmmm, hoped it's just intro, let's see.... This episode (02) is absolutely hopeless. As someone wrote before, already the intro music is a torture. Good cast, in theory only, actors are lost, none of those rather experienced professional has a clue where to take the character. The direction is a disaster, hard to figure out if the script is any good, perhaps it is/was and the director screwed it up. I am writing this to warn potential victims and because I am bored, the episode runs as I write but once I got that minimum of review words will switch it off, as I guess it will only get worse.","
            1/10
            "
"bhaskarulichi","13 May 2020","I seriously don't understand why people are saying that season 1 was great and season 2,3 are garbage.As the series is highly rated here, I started watching season 1.First episode's over. Nothing happened.I thought it was a slow burn and continued to watch, just to know why it was rated 9/10.I kept on watching episode after episode even if I was feeling so disgusted at how it was turning out. (First, The investigation wasn't going anywhere. Second, whatever they are doing was plain boring. And at last, the series started to get personal where Woody Harrelson cheats on his wife and his wife cheats on him with Matthew McConaughey).I thought atleast the climax would set off all the odds. But even the final episode wasn't that good. It was just fine making the entire season a pure disappointment.If it was rated like 6 or even 7, it wouldn't have even watched this. Only fan boys are to be blamed for this higher rating.If you are planning to watch this series, better avoid it and watch Bong Joon Ho's ""Memories of Murder"". What this series failed to deliver in whooping 8 hrs was perfectly depicted in around 2.5 hrs in that Korean masterpiece.","
            9/10
            "
"matteoperigli","1 July 2019","The fact that the seasons are not connected each other makes it possible to divide them:Season 1: 10
The first season is the best so far, a full ten, well acted, well written, well directed.
A truly masterpieceSeason 2: 6
The second season falls down becoming way too much boring, the plot is actually a little poor and sometimes makes no sense. While we can save Farrel's interpretation he can't alone save the whole show. You could actually jump from s01 to s03 with no harm done.Season 3: 9
I was so scared that s03 could be like s02 but luckily it looks like they've come back on the right path.
Ali is a great actor and the whole plot is enjoyable.
It doesn't go as high as s01 but surely that's a real ""True Detective"" season.","
            9/10
            "
"blanbrn","31 January 2019","For 3 seasons now have watched the crime drama ""True Detective"" on ""HBO"" and I must say it's a great and super creation by Nic Pizzolatto for the way the anthology is done it's like TV cinema at it's best the height of visual art! Each season is a different story with a different case of unsolved crime, with a different setting and geography location and different detectives are involved. The cases spin with drama and clues and different subplots that involve different suspects as the secrets revealed are often dark and personal demons from the closets of the people involved and it also is a showcase and highlight of each detectives life in the form of professional and personal drama matters.The cases have involved brutal murders, abductions, serial killings, all twisted with themes of sex, class, race, economics, politics, and memory that involves time with different periods of years and mythology and religion. Each episode keeps you glued with twists of new clues and suspects all told thru flashback form the writing is blunt and raw with many scenes being honest and brutal. Overall really a winner and fine series from ""HBO"" one of it's best ever for modern ""TV"".","
            7/10
            "
"yushikou","15 March 2020","Script is very realistic and acting is very good. It is no doubt that this is one of the best show of detective.
The describe of detective's life and the approaching to case are very real and very impressive.","
            10/10
            "
"mgwilcox","19 February 2019","This is not a high octane thrill a minute show instead it is a deep dark complex brooding film with thoughtful powerful sensible acting of the stuff seldom seen especially on the tv screen haunting lives damaged love that cannot bare the weight obsession taking hold over a lifetime.
Writing is brilliant acting matches the writing and direction wraps it all up in acomplicated adult drama among the very best I have seen in years
Leaving us to ponder issues of time life love and what it all means.
What is time to each of us ?","
            10/10
            "
"nate_smith","24 May 2020","1st Season: Possibly the best TV show ever made.2nd Season: Utter trash.
3rd Season: A super weak and envious little brother of the first season, with absolutely no depth/lore.","
            4/10
            "
"russlaidlaw","27 January 2019","Series 1 and 2 were good crime dramas. Series 3 feels we need love affairs with the black actors.I for one have no idea how this series is getting the reviews it is.actors are one dimensional and the slow build up of a love affair is a sleep fest. I won't bother looking out for series 4.","
            2/10
            "
"kikkapi20","1 January 2015","When I heard the title True Detective, I thought it would be inspired by the old pulp magazines. But this is pretty much the opposite in every way of those. Forget quick witted tough guys; this is a show of endless talking between two humorless homicide cops. Every conversation is slow and serious, with long pauses. After 20 minutes I started my video player at double speed, and at that speed people talk about as fast as they do in The Maltese Falcon. Based on the first episode, which is as much as I could take, this is less about crime and more about two guys who don't like each other having long, frustrated conversations. Plus the look at me acting Matthew McConaughey seems to be screaming in every scene. So excruciatingly tedious. The producers have seen the success of the Scandinavian dramas and want a slice. However they've forgotten to have an interesting plot that moves along keeping the viewers interested.","
            9/10
            "
"mstvincent","3 September 2019","""True Detective"" Season Three is the third season of the so far consistently great (yes, even the incredibly underrated Season Two) HBO show; ""True Detective"". Each season contains two lead detective characters played by extremely talented actors. Season One was Matthew McConaughey (""Killer Joe"" / ""Dallas Buyers Club"") and Woody Harrelson (""Natural Born Killers"" / ""Three Billboards Outside Ebbing, Missouri""). Season Two was Vince Vaughn (""Wedding Crashers"" / ""Brawl in Cell Block 99"") and Colin Farrell (""Phone Booth"" / ""Seven Psychopaths""). This third season contains Mahershala Ali (""Moonlight"" / ""Green Book"") and Stephen Dorff (""Felon"" / ""Leatherface"").Season Three is a crime drama that jumps between 1980, 1990, and 2015, it is about Arkansas detective Wayne Hays (Mahershala Ali) who spends decades investigating the murder of a young boy and the kidnapping of sister - a crime he had investigated w/ his then partner detective Roland West (Stephen Dorff).Firstly all the directors; Jeremy Saulnier (E01 / E02), Daniel Sackheim (E03 / E06 / E07 / E08) and Nic Pizzolatto (E04 / E05), all do an absolute phenomenal job in their respected directing duties. Each episode is never drastically different from the previous and maintains a very dark and grim tone to match it's subject matter. Each episode is directed w/ such care and professionalism that it truly is astounding.The writing is just excellent throughout and maintains a sense of extreme realism that is missing from 95% of crime shows; past and present. It is sharp, realistic, extremely natural and sometimes prophetic. The dialogue just sounds so real when you hear it coming from the actors. It is that sort of writing that helps immerse you in the story and the world it's taking place in. There are two very beautifully noteworthy pieces of writing in E03. The first is during a scene set in the 90's when Roland pays a friendly visit to the missing girl's father; Tom Purcell, and they talk about having moved on and even pray together. The prayer spoken is both beautiful and haunting in the implications it makes of Tom's past. The second is during a scene set in 2015 when Wayne is haunted by figment of his wife, that is in his head. She talks about time being an illusion and seeing the past clearly. It is this sort of dialogue that is a prime example of why this show gets so much well deserved praise.The cinematography by Germain McMicking (E01 / E02 / E03 / E06 / E07 / E08) and Nigel Bluck (E04 / E05) during this season is mind blowing in how precise and how well thought out it is. When watching this show you feel like you're watching a high budget true crime documentary especially in thanks due to how it is was shot; showing you what's important and drawing you to look all of the screen like a detective would have to. Shots are perfectly framed as such to give you subtle meaning that can't be picked up through the dialogue.When they say that casting is 90% of directing they are certainly not wrong and especially in regards to this show. Mahershala Ali and Stephen Dorff are excellent as the two lead characters; Wayne Hays and Roland West, but there is also a standout performance by supporting actor Scoot McNairy as Tom Purcell. Mahershala Ali who had won an OSCAR for ""Green Book"" during the release of this season shows us exactly why he deserved it. Mahershala's performance is one that has such nuances to it and helps you see his character's obsession for finding out what happened as well as showing us a man who is haunted by his past. One minute he's confident and determined, then next he's vulnerable and lost, then he's angry and broken. It's that kind of rapid on and off that Mahershala really shows of his acting in a way that most actors these days can't pull off w/out creating inconsistencies in their character. Stephen Dorff gives an almost equally great performance, one that brings back memories of his excellent performance as Wade Porter in the 2008 Ric Roman Waugh directed and written crime/thriller; ""Felon"". His performance as Roland West gives us a very great character who is more sympathetic towards victims but also feels more desensitised to the job, than his partner. The character of Roland is one of a man who's bottled up and alone, Stephen's performance accurately represents the character to perfection and you often don't feel like you're watching Stephen Dorff, you feel like God or an outside entity that is just there watching Roland in the life he has created for himself. Both the two leads; Mahershala and Stephen, have excellent chemistry together that you'd be convinced they've known each other for years. It's both of their acting and the previously mentioned excellent dialogue. Scoot McNairy is very much deserving of a PrimeTime Emmy for his performance as the grieving father; Tom Purcell. He's an actor whose career is I have been following for a while now w/ often consistently great performances even in films who's quality is lesser than the acting he is providing. As the character of Tom; Scoot gives such raw emotion of loss that is so convincing in it's authenticity that it almost becomes both heartbreaking and unbearable to watch. Back to what I was saying about the scene between Roland and Tom in E03; the two characters give such a beautiful and real performance together that it makes you feel like some dirty man peaking from behind a key hole, looking in on a formerly grieving man and the detective who cares more than he shows. Carmen Ejogo is in the show as Wayne's wife and former teacher of the Purcell kids; Amelia. While Carmen does give this occasionally deep performance as Amelia, the character herself isn't entirely memorable and just feels there. While important to the plot during a few scenes the character feels inconsistent in what she wants and who she is. Carmen's really good performance is unfortunately not enough to save this character from disappearing to the back of your mind when she's not onscreen.Other aspects such as editing, costume design and set design are all great. Editing is calm and keeps shots long w/out cutting between different angles/shots like someone w/ ADHD (looking at you ""Bohemian Rhapsody""). Costumes accurately representing each individual time period it is set in and are all excellent. Set design is much like the costume design in that it accurately represents the time period w/out fault.All up this show or rather in particular; this season, is a brilliant piece of TV. Many crime shows these days are still procedural rather than a plot driven. Even some procedural shows like ""Law & Order: SVU"" now carry continuous subplots throughout their later episodes to standout from the crowd. It is circumstances of other shows that help ""True Detective"" standout but it is it's own quality that makes it a great show. It's not great just in comparison other shows, it's great on it's own merits and has no one to thank for it except it's own talented team behind. HBO have once again proven themselves the master of drama. While HBO shows are often well written alongside being full on in regards to sex, violence and swearing, this show is the more subtle side of HBO but even w/ it's subtly it is very grim and very bleak. I'd recommend this show and especially this season to anyone who's looking for that next TV show binge. Whether or not they want another crime show, another HBO show or just another show in general.Rating (Season Three): 9.7/10","
            8/10
            "
"Wegiddy","7 December 2020","I loved the first season and the third is fantastic so far too. The second season I'm not sure if they were trying something different or what. Maybe because they tried to pack big stars and change things up? Do not get me wrong the second season was good. Not great. The third season is more like the first. And to be completely honest I think it may be better than the first if that's possible?! It's totally worth watching it I'd definitely recommend this!","
            10/10
            "
"Mobithailand","9 April 2016","I would quite happily put the 8 episode True Detective series , starring Mathew McConaughey and Woody Harrelson, in the same league as The Sopranos, Deadwood, the first series of The Wire, (after series 1, for me, it lost its way), and possibly Breaking Bad, although I think True Detective tops BB by several percentage points.It's quite possibly the best Cop series ever made and from start to finish I was totally absorbed in this 8-hour television drama.This spellbinding production had everything going for it. A single writer and a single director, (every American TV series till now, no matter how good, always has a team of writers and directors), and two of the top actors of their generation. McConaughey has already picked up an Oscar for best actor, and in True Detective, he excels himself in the multi-layered role of the 'loner', brooding, cynical cop. Harrelson also probably plays his best ever role as McConaughey's loud-mouth sidekick, as they become embroiled in the 17-year hunt for a brutal serial killer. The supporting cast are also all top notch.The directing, cinematography, are without fault, and episode 4 contains the most amazing six-minute action sequence, (all shot in one take), that I have ever seen on TV – or film. You can hardly take a breath until it is over. Set in Louisiana, the film's sombre, moody background provides the perfect backdrop for what turns out to be a thoroughly chilling murder story, investigated by two men, who in different ways, are both on their way to self-destruction.In my view the ending is perfect, and I am really glad that the series creator has stated unequivocally that the characters will not return for a second series. That's just how it should be, as the only place they can go from here is down, and True Detective is quite possibly the finest piece of television drama ever made.","
            7/10
            "
"harry_johnstone7","28 June 2014","A truly remarkable visceral experience that captured my attention from the very beginning. Through the tumultuous adventures of Hart and Cohle I was finally able to appreciate what is my favourite television series to date. I was riveted and thoroughly invested in the series until the very end and several sequences in the finale episode left me shuddering with emotions that I haven't experienced before. It would be a sin not to watch this show. The thematic vision behind this body of work is a masterpiece in itself but to translate such ideas so thoroughly and seamlessly to actual film is bewildering to say the least. To Nic Pizzolatto, the cast and the crew I am indebted to you for bringing this to the world, thank you.","
            10/10
            "
"kokojambos","15 January 2019","Season 1 was the best dark criminale in tv for years. It was like 7even and Crimson rivers. Dark. Intensive. Great acting and cops who gave their lives in fight with great evil. Season 3 is back in these tracks. With dark and sad atmosphere. Great acting again. 10/10.","
            10/10
            "
"joeventuraa","11 May 2014","Pairing up Harrelson and McConaughey was brilliant. The casting director or whomever actually makes the executive decision nailed it here. I have to ask the obvious...why weren't these two paired in a movie version of this? This is where cable TV is blowing the socks off movies today...the character depth and story lines go so far beyond what a two hour movie can ever do.Thanks to Homicide: Life on the Streets which led to The Sopranos then Six Feet Under and The Wire, especially The Wire, we now have storytelling as an art form.Hollywood is much the same as the show Shark Tank. Someone has a great idea, they are in process of getting the idea launched, but unless there is security involved, the major players who boast of their confidence pass. A great idea is a great idea! Both Harrelson and McConaughey take their star power to a whole new level. Especially Matthew...he just throws down this role like a slam dunk. It is 100% catered to his acting style and persona. Same with Woody. The supporting cast know their roles and add all the needed colors to make this show work at the highest level.Yes...it is slow paced, but that is the art. Similar to The Killing, the pace only draws you in deeper. The writing is the silent star much like a music score is when watching a great movie. Someone took a degree in philosophy and theology and did something with it. If you really listen to McConaughey's lines, they are wrapped in both logic and humanity. Agree or disagree with his position, that is one thing, but to take this insight into written form hoping an actor can pull it off...now we are back to art.Much respect.Sit back and enjoy...","
            10/10
            "
