"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"marqitawolber","13 November 2021","This to me is one of those nostalgic films. I would watch this every year growing up during Christmas time. This film always makes me cry and I feel like is a beautiful reminder to us of what should be important.","
            10/10
            "
"ChooChoo1234","23 December 2021","This masterpiece of a film puts all modern ""films"" to shame. Stewart's performance is one of the greatest of all time. Donna Reed and Henry Travers are great too, and Ward Bond's small role as Burt the cop is fantastic. Capra has outdone himself with this amazing film, from the pitch-perfect timing of the script to the fantastic cinematography. Also featured is a wonderful score by Dimitri Tiomkin.","
            8/10
            "
"planktonrules","26 May 2005","This is a very good movie. Period. A ""classic"", I don't think so. This is a movie whose actual quality has been exceeded by its hype--though NOT because the producers or actors hyped it (like the typical overblown and over-hyped Hollywood film). In fact, when it was released it was not particularly successful (especially compared to other Frank Capra flicks).No, instead it reached legendary status for TWO reasons alone. It was a public domain video (hence NO ROYALTIES REQUIRED FOR SHOWING IT) AND its setting for the movie's conclusion was the holiday season. These two factors worked together to BLITZ the American public from the 1980s to the late 90s (until its copyright status was restored). I remember these dark days, when It's A Wonderful Life was literally shown on half a dozen channels at the same time!! Not even GREAT movies should be shown that much! As a result, many began proclaiming it a classic while some others got awfully tired of seeing it--which is a shame because it's a very good film.","
            10/10
            "
"backlash32000","25 December 2020","Love this movie but honestly after Mr. Gower was thrown out of the bar, what happened to him? There was no sign of him when George and Clarence were thrown out right after him. He was such a frail old man and I couldn't believe he could just walk away so quickly.","
            10/10
            "
"riveraleahjoy","17 December 2022","To say this is the greatest movie of all time is an understatement. It's not Christmas if you haven't watched this movie, it changed my life in so many profound ways, it tackles so many real-life issues even during the 1940s. I never thought a 2 hour and 11 minute film would change my outlook in life. We should be grateful for the life the Lord has given us, truly, you have not lived if you have not watched this movie. I have watched almost all of the top 250 imdb movies but this film here is something very different. I have never been able to pick a favorite movie but I can unequivocally say this is it. Go watch it now! Best decision of my life!","
            1/10
            "
"tracywinters-44332","14 December 2015","I HATE THIS MOVIE.George Bailey stupidly sacrifices his entire future - and any chance at some kind of life - by staying in his home town (he wants to get out of there asap) to run a faltering business which he hates anyway.Why should we respect this dumbbell just because he throws away his freedom for others? He does it out of guilt since ""the meanest man in town"", Mr. Potter, will take over if George leaves the city. It's also hard to believe in blundering George after he makes bone-headed mistakes like letting his goofy uncle transport $8,000 cash to the bank. This is clearly George's screw-up, but he yells at his uncle, ""Somebody's going to jail - well, it's not going to be me!"". It should be you, George.Not nearly as 'magical' a movie as claimed by its many fans. See it, wallow in it, then decide if you want to embrace it, or dump it..... I dumped it.","
            10/10
            "
"PaulusLoZebra","12 January 2023","It's a Wonderful Life is a film about pure Goodness. In our world we need to watch a film like this from time to time, to remind us that we have agency and that it matters what we and each individual does every day. Even if we think that do-gooders can cause problems, that what they do is not perfectly good, we need to see this film, because it reminds us to think about values. Frank Capra believed in social responsibility, in the community, in ordinary people helping each other. Jimmy Stewart's performance is justifiably legendary, but I was drawn to Donna Reed, because she is the true moral compass of the film, even more than the angel Clarence ! Jimmy is torn and goes back and forth about what to do with his life, although he always makes the humane decision, never the selfish one. But Donna is quietly decisive, unerring, instinctive, intelligent and radiant - no angst.","
            9/10
            "
"Spleen","3 August 1999","There are only two things wrong with ""It's a Wonderful Life"" - unfortunately, they are the beginning and the ending.  (I don't reveal what happens at the end, but I do reveal something about the feel of the ending, and those who wish to come to the film cold may wish to read no further.)To begin with the beginning ...  This is the story of a man's life AND of the way the town would have been had he never existed; but the device whereby we are shown that counterfactual is the most ham-fisted and grating one Capra could have chosen.  It involves a bumbling angel named Clarence who has yet to get his wings (and, if I were in charge of Heaven, never would).  Heaven (or perhaps God - it's hard to tell) appears to be the Crab Nebula and it flashes whenever it utters an accented syllable.  Clarence is a half-witted interstellar firefly.  I'm not making fun of the special effects: I'm questioning the fact that the deus ex machina had to be made into a character at all, let alone such an annoying one.But the ending is worse.  It's clearly MEANT to be a happy ending: the trouble is that it's no continuation whatever of the preceding story. Difficulties are vanquished by being ignored.  It's as if Capra visualised the scene he wanted at the end, and when he discovered it didn't fit, filmed it anyway.  A genuinely happy ending would have been great - even a tragic ending would have been less painful, and depressing, to watch.Now for the good news.  Between the faltering beginning and the sour conclusion it's sustained magic - one brilliant scene after another, to the point where it's difficult to believe that so many good bits found their way into the same film.  And I don't just mean that individual scenes play well, but to no purpose: there really is a fine and complex story supporting them. The ending is a genuine shame, but if you can get past it, good luck to you.","
            10/10
            "
"Artimidor","6 September 2012","Voted as the ""Most Powerful Movie of All Time"" by the American Film Institute in 2006, Capra's masterpiece now seems redeemed once and for all after it had been considered a major disappointment at the box office back when it was released. Due to a clerical error (or should we better choose to say, divine intervention?) the film even went into public domain, and well, now that it can be shown by every station on the planet it has turned into the ultimate Christmas classic, all ages aboard. The picture might look a tad dated in parts, but on the other hand this is exactly what embeds this fantastic journey even better between fairy-tale and harsh reality. And thus it hits home when it is holiday season again, the Christmas tree is being decorated and the smell of ginger bread hangs in the air.""It's a Wonderful Life"" is about standing up for the community, for principles, for family and friends, for those things that are important in life. Now that all might sound commonplace, but every now and then we need a serious reminder, so it might as well be in the Christmas season. The movie builds up magnificently to its final third, when everything goes downhill at the same time, and America's most favorite son-in-law James Stewart as George Bailey finally loses it. At this moment an already great character-driven movie turns magical when all threads come together and lead up to a breathtaking finale one isn't likely to get tired of. The climax is engaging, uplifting, heart-warming, and the all around great photography further enhances the effect. I can't say if Jimmy Stewart got his wings with this one, and he's probably already immortal anyway for many a reason. For sure he got his place in the audience's hearts with the film, and someone up there gave us the chance to revisit his struggle every year and teach us that after all one's better off being alive. Just remember: When a man isn't around he leaves an awful hole, isn't he?","
            10/10
            "
"bayardhiler","20 December 2012","In 1946, America, and the rest of the world for that matter, had just witnessed and won the most destructive war in mankind's history. They were trying to rebuild their lives from this and the Great Depression as well and as such, Hollywood got into the act by producing a number of movies that instilled hope in their audiences. Perhaps the greatest of these movies is Frank Capra's timeless film ""Its A Wonderful Life"" staring the late, great James Stewart as everyday man George Bailey in small town America, Bedford Falls. George has spent his entire life in Bedford Falls, longing to see the outside world but never able to get past the confines of the small savings and loans that he is in charge of. Then, one Christmas Eve, George's Uncle, Billy (played by the memorable character actor Thomas Mitchell) makes a terrible mistake that could ruin them both forever and George begins to think that everything would be better without him. It just so happens that heaven hears his and others' prays and sends an angel named Clarence (played by the understated but talented Henry Travers) to show him how wrong he is. In a Scrooge like role, we also have the great Lionel Barrymore in an excellent performance of Henry Potter, ""the richest and meanest man in town"" and in her most famous role, Donna Reed as George's loving and devoted wife. This is a movie that will make you laugh, maybe make you cry, and leave you with a sense that no matter how bad things get, there is always hope. ""Its A Wonderful Life"" is by far the greatest Christmas movie that has ever been produced and for that matter, will ever have been produced due to the time that it was made in and its message of how we all affect our fellow man, often times without even realizing it. So, I urge you to watch this movie and take in its message of hope and also, remember, no man is a failure as long as he has friends. 10 out of 10.","
            10/10
            "
"larry41onEbay","27 December 2010","Notes from my recent intro, I have five favorite scenes: the shared phone call; the hat tipping rainwater in the doorway; the prayer at the bar; when snow starts falling again on the bridge and the brother toast in the closing scene. IAWL partially succeeds because of its small town charm and values. James Stewart was from a small town -- Indiana, Pennsylvania (now his museum needs a Capra miracle). You may not know this but Stewart was a real WWII hero, enlisting as a private in 1941. He flew over 20 missions and when he finally retired from the reserves it was as a brigadier general. (true story) Frank Capra was from a small town, Bisacquino, Sicily and during WWII he made a series of films called, Why We Fight. And on a personal note, Frank Capra is my favorite director because his movies inspire me. Back in the 1980's I used to write him and call him on our birthdays to chat. Donna Reed in real life was an Iowa farm girl. She sweetens the film and is lovely, innocent and pure representing both Stewarts reward and proof that he made the right choice. Trivia: ""The Greatest Gift"" story did not sell so the author Philip Van Doren Stern had copies printed and included them in the Christmas cards he sent out in 1943. Just like The Wizard Of Oz, IAWL did not cover its high cost upon its original release and was deemed a box office flop. And although Oscar nominated for Best Film, Director and Star it received no Academy Awards. Frank Capra wrote in his autobiography that he closed his book on the film. He thought his dream was over But something had happened, fans found the film and wrote to him, mostly praising some complaining but they kept writing. Decades later he was still answering letters, but the studio forgot about the film and it fell into public domain. In the 1970s, hundreds of TV stations started to play it every holiday season because they did not have to pay royalties. And so people had the chance to see it more than once and with repeated viewings word of mouth began to build and spread. But I'm here to tell you it's not the only one. There are dozens, no make that hundreds of films nearly this good just waiting to be discovered. I'll toss out a few titles: MEET JOHN DOE; YOU CAN'T TAKE IT WITH YOU; MR. SMITH GOES TO WASHINGTON; LOST HORIZON and MR. DEEDS GOES TO TOWN. Anybody know who directed those masterpieces? I have a hand written letter I got back in the 1980s that reads,""Dear Larry, Frank Capra was a fine director with high ideals who was able to put them up on the big screen without preaching. Sincerely, James Stewart."" Well find some friends & family to watch it with you and then sit back for some fun, and enjoy this gift from Frank Capra and Jimmy Stewart. Or better yet, see it the way they meant for it to be shared, on THE BIG SCREEN just before Christmas. And one last thing, I am sure they would want me to wish you  be sure to have a Wonderful Life!","
            10/10
            "
"sandnair87","20 April 2015","What Christmas needs is schmaltz and snow and Frank Capra's It's a Wonderful Life has both by the hamper full. Set in Bedford Falls, New York, the movie follows common man George Bailey (Jimmy Stewart), who after getting married to his childhood sweetheart Mary (Donna Reed) takes over the management of the building and loan association in his hometown that acts as a charity organization. He tries hard to buck a local Scrooge – evil rival banker Old Man Potter (Lionel Barrymore), who never misses a chance to jockey him into a position where he could be dealt misery. However, all his troubles come to a head as his mortgage company is plunged into financial crisis, after being broken on the wheel of capitalism. Prodded by failure, incompetence and deceit, our hero is soon brought to despair by fate and the machinations of Mr Potter and teeters on the edge of sanity one snowy Christmas Eve. It is then that George, in a moment of weakness, wishes he was never born. A genial, bumbling 292-year-old wingless angel from heaven, named Clarence (Henry Travers), who is assigned to watch out for him, grants that wish. In the fantastic events that follow, George is brought to a realization of how much his apparently aimless existence has meant to others and shows him the futility of feeling futile.What is remarkable about 'It's a Wonderful Life' is how well it holds up over the years. It has a simple message told elegantly, intelligently and with a whole lot of heart that never gets old. A socially responsible movie is entitled to the luxury of a heartfelt happy ending, especially if it has been earned! And this film so earns it! Capra's trick rests in the fulsome manner in which he allows a motion picture audience to share in the glory, investing the story with the tremendous heart that always stamps his offerings. This couldn't be other than a Capra picture, the humanness of its story the prevailing factor at every turn of situation. And essential to its extraordinary enduring power is the towering presence of James Stewart who with the supporting cast puts up an amazingly controlled performance, to give a simple but poignant script an unbending strength of character. All these carefully devised components make it an absolutely enduring classic which does not wear down even as decades go by. The movie that defined the term 'Capra-esque' - and cemented Stewart's position as Hollywood's favorite everyman - is the ultimate winter warmer.","
            9/10
            "
"jlspenc-35519","24 December 2022","Frank Capra may have been the first director not named Chaplin or Keaton to become a household name. His whimsical pictures, popularly known as Capracorn, overdid it on the sentimentality but had enormous impact during the Great Depression. An era where people were forced to make do with less, Capra's movies had at its core a protagonist whose quaint, homespun values bring pompous captains of industry or political bigwigs down a couple of pegs. It was precisely what audiences needed at the time. Ironically, his greatest film -and his own personal favorite- was made not in the Dirty Thirties, but in the immediate postwar period. Of course, I'm referring to IT'S A WONDERFUL LIFE.A perennial Christmas favorite, IT'S A WONDERFUL LIFE is so beloved that it's as synonymous with the Yuletide season as eggnog, trimming the tree, and chestnuts roasting on an open fire. The genesis for WONDERFUL LIFE began as ""The Greatest Gift"", a pamphlet privately printed by the author as a Christmas present for family and friends. Somehow, RKO Radio Pictures stumbled onto""The Greatest Gift"" and bought the rights, where it languished until someone brought it to Capra's attention. He enjoyed the premise, but felt that extra characters needed to be added. Capra hired husband and wife screenwriters Albert Hackett and Frances Goodrich to flesh out the storyline, but he had disagreements with them so acrimonious that they hurried through the adaptation just to formally end their collaboration. Capra took it upon himself to polish up the script to his satisfaction.Having just returned from wartime service, Capra decided to form his own (and short-lived) production company Liberty Films with his fellow directors George Stevens and William Wyler. With IT'S A WONDERFUL LIFE being his first postwar project, the only actor Capra had in mind for the role of George Bailey was Jimmy Stewart, himself recently released from military duties in the Air Force. Feeling just as restless himself, Stewart could equate with the later elements of Bailey.Backing Stewart up were a solid roster of Capra veterans and newcomers. Playing George's wife Mary was Donna Reed, who looked every bit the all-American Midwest girl next door. The remainder includes Lionel Barrymore, Thomas Mitchell, Gloria Grahame, Ward Bond, and the appropriately angelic looking Henry Travers as Clarence.It's December 24 in the fictional small town of Bedford Falls. The snow is falling -as it always does in the movies on Christmas Eve- and the citizens are looking to the heavens praying for divine intervention with George Bailey. It's seems that family and friends, worried about his state of mind, are afraid he might commit suicide. God, who is represented by voice only, summons Clarence Oddbody, an angel first class to talk him out of ending it all. Successful completion of this assignment will finally earn Clarence his wings, but it's imperative that he first learns everything about George's life before descending to earth.Flashing back to 1919, eleven year old George Bailey saves the life of his younger brother Harry, and prevents a grief stricken pharmacist from accidentally poisoning the prescriptions. His father and Uncle Billy (Mitchell) are the proprietors of the Bailey Building and Loan, a sort-of credit union that provides financial aid to lower income families. Besides his mother, the other females in his life are Mary Hatch, his future spouse and Violet Bick (Grahame), the town flirt. There's also Ernie the cabbie and Bert the cop -I'm not sure if they influenced the names of the Muppets to come.The Montgomery Burns of Bedford Falls is Henry Potter (Barrymore) the richest and meanest man in town. He's a friendless miser who makes Ebenezer Scrooge look like Santa Claus. Potter has been bitterly jealous of the Baileys because their Building and Loan have made the townsfolk less reliant on his bank and the exorbitant rates he charges.Now a young man, George is preparing to soon embark on a trip to Europe before enrolling into college. Tragically, his father dies suddenly of a stroke, leaving him to assume control of the Building and Loan to prevent it from getting swallowed up by Potter. Unable to attend college for the time being, George hands over his tuition money to Harry on the stipulation that his brother take over the business upon graduation.During that time, George and Mary fall in love and marry, but the bride and groom's honeymoon is disrupted by the stock market crash. To keep the Building and Loan's customers afloat, George loans his honeymoon cash to them until they're solvent enough to pay the Baileys back. He further endears himself to Bedford Falls by establishing a housing development for people to own their own homes and get away from Potter's slums. The Baileys have been improving everyone else's quality of life, but they're unaware that he's privately wallowing in resentment because his own dreams are never going to be realized.Fast forward to the present day, Christmas Eve 1945. Uncle Billy accidentally leaves $8000 in the possession of old man Potter. Desperately trying to retrace Billy's steps, he and George are unable to recover the missing money, which will mean financial ruination. Assuming that he'll be worth more dead than alive, George is about to jump off a bridge when Clarence finally appears to give him counsel. Not only is the despondent Bailey resistant, but he wishes he'd never been born at all, leaving the celestial representative with an intriguing idea. Show George what Bedford Falls and its citizens would have been like had he never existed.Capra had an amazing eye for detail when it comes to Americana. The town of Bedford Falls was obviously fictional, but IT'S A WONDERFUL LIFE was not filmed in a real one substituting for their made-up town. Capra had an entire town built on the Hollywood backlot, with gypsum substituting for snow in the winter scenes. I might add that those scenes were shot in the middle of the summer, where the actors had to wear heavy jackets and parkas on a set where sometimes there was no air conditioning!! 😓💧IT'S A WONDERFUL LIFE became the personal favorite of Jimmy Stewart and and Frank Capra. It debuted just before Christmas in 1946, ultimately being nominated for five Oscars, including for Picture, Actor, and Director. Unfortunately, it took home none, and its box office failure meant that the movie languished around for more than two decades until receiving a new lease of life on television. From the Seventies onward, IT'S A WONDERFUL LIFE achieved classic status, becoming a staple on Christmas Eve with as much airplay as MIRACLE ON 34TH STREET.IT'S A WONDERFUL LIFE is a wonderful way to celebrate the holiday season.","
            10/10
            "
"moonspinner55","29 March 2006","Heartwarming Frank Capra film which has become (quite unintentionally, I presume) a Christmas perennial. Set in small town America, James Stewart stars as a discouraged and suicidal banker who learns a lesson about life from an angel anxious to get his wings. Fantasy with a holiday theme took many years to garner its classic status, yet it's a shrewd mixture of comedic, dramatic, and emotional elements. Capra's direction is quite sensitive, creating an evocative overview of middle America and the struggling working class. Stewart gives his usual sterling performance, and Donna Reed is a good romantic screen match for him; Henry Travers is the perfect twinkle-eyed old angel. Capra also co-adapted the screenplay based on the short story ""The Greatest Gift"" (which seems to have a touch of Dickens as well). Later remade as the 1977 TV movie ""It Happened One Christmas"", which featured Marlo Thomas in the lead. *** from ****","
            7/10
            "
"schroeder-gustavo","24 May 2015","This classic continues to be one of the great films of all time. The story of a simple man who changes the lives of many people, and his journey to discover that life is a beautiful gift, is one of the best ever. James Stewart gives the best performance of his career and the movie has one of the best messages in the history of cinema. This is also one of the few movies that can actually make me cry. I like to think of this movie as something to watch whenever you are depressed or feeling low, cause it definitely helps.Not only to be seen as a Christmas movie, it shows us that anyone can make a difference. A true classic in every way, It's a wonderful life is definitely a must watch for anyone, not just movie lovers.","
            10/10
            "
"stylianosm","16 February 2019","One of my top-10 favorite movies. Good plot, interesting characters, great message. A classic, must-watch film for all ages. Don't miss it.","
            10/10
            "
"annarcario","25 December 2020","I am back, I have been busy with college, but now you hear a ton from me to make up for lost time. Earlier today, my mom suggested we watch. It's A Wonderful life, which I have wanted to watch ever since I watched The first episode of The Five Who Came Back, a documentary TV series. Though many people I talked to today. Hate black and white movies because of the length of the movie introduction. I find that kids today; are used to watching movies in color and faster intros to the characters and stories. It's a Wonderful Life is a beautiful classic for any time of year though most people will likely watch it at Christmas time. Yet, it could be possible to watch this movie at any time of the year because the movie's message. The main protagonist is George Bailey, who dreams of leaving his small town to explore the world. However, other things in his life get in the way and take over the family business. He starts putting the more needs of the town over his desires. Even though eventually, he slowly resent his actions. The hidden message that sometimes we must set aside our own wants in life for the greater good. The second message is more stands out more George Bailey eventually decides that it is better to end it all and never even be born. Luckily, he meets his Guardian Angel, who shows him how his life affects the people around him. This encounter enforces the message that even though sometimes we feel like our lives are insignificant. The movie's message shows us that we do touch others that we meet throughout our lives. This movie was directed by Capra, who creates a story of a human life that is not only one character but also involves the audience in the characters' lives. Overall, Capra Has shown throughout many movies in my research that many of his characters face adversity. Carp has an overall optimism about the human condition by showing the strength it takes for humans to overcome difficult challenges. It's a Wonderful Life additionally stars Donna Reed as George's wife excellent performance, a supportive wife, and inspirational throughout the film. Lionel Barrymore gives a convincing performance as the greedy businessman who wants to take over the town. after watching this movie, I glad I watched this it: put a smile on my face and made me forget about the times we live in for a little bit","
            10/10
            "
"sebpucher","29 December 2021","Very rarely can a film's message provoke an emotionless response in our contemporary, desensitized audiences who are, oftentimes, overly preoccupied by violence, visual appeal, or action sequences. It's a Wonderful Life not only appeals to one's Christmas spirits, but is able to exhibit deep rooted human conditions of failure, lack of faith, and discontentness, while proving the love we share with each other, as individuals, is the true gift of both Christmas and life. Such messages and themes are uninfluenced by time and age. Not only is It's a Wonderful Life a perfect Christmas movie, but one that all can learn from.","
            9/10
            "
"leftbanker-1","30 January 2020","I much prefer Groundhog Day to this sappy mess. I don't think that I've ever watched it start to finish, just seen bits and pieces the million times it's been on TV during the holidays. I think it's OK for me not to like this.","
            5/10
            "
"niamulislamsabbir","11 January 2021","A movie that can put such a big influence in the life of a human being. Just like its name it'll make every of its audience realise the beauty and value of their life. You can't just get better than this for a movie. MARVELLOUS!","
            10/10
            "
"miaalike","22 February 2021","This movie is not easy to watch. Al least that was my experience. At first I saw it on TV long time ago and mostly paid attention to the snowy, Christmassy atmosphere. Then one year I got caught into really watching it and it was the first time I understood it. Or at least I thought so. Then I watched it with the people I care about and it was a shared experience and I felt a bit bad for the tears, mine and thr other person's. Because having a closed heart can provide the illusion of safety, and movies that open those gates are, well, an intimate thing, as well as a risky one. You may feel again things that took an effort to set aside, in a protective move. Then there was a time I would avoid seeing it at Christmas, and someone else insisted. But no, I did not want to go there anymore, thinking about humanity in sad, yet kind and blisfull terms. Or perhaps not thinking, feeling... The most recent time I watched it, I saw new things. It seemed to me the movie has Easter Eggs here and there, also the main character story, I just understood it differently. It is about a man (it can be a woman, just anybody in fact, the story is just a ""guide""), who lives his life while dreaming of living a different one. He has a job, family and children and he has to fight some really evil type of a man, runs into trouble and just wishes he was never born to begin with. For him, the life he lead was plan B, anyways. Surely, he got attached to it, but his dreams were so different! And then he gets the chance to see why things were the way they were, why it was so important for him to live this plan B life. Watch the movie. You might find it helps, if only by reminding us what being human may be all about.","
            10/10
            "
"Lord_Aragon","24 July 2011","I was very much aware of this film consistently being listed as one of the best movies EVER made. James Stewart has been one of my favorites for a longtime. This DVD had been lying with me for quite some time so I decided to give it a try. By God, I was stupefied, I did not write a review immediately just to see if this was not a flash in the pan, just an overdone, emotional blackmailer of a movie but this movie is simply brilliant. As an after thought maybe, its so hard to describe what one feels after watching this gem, this masterpiece. I am told it was a resounding flop when it was released, aah thats so unfortunate.Everyone goes through the vicissitudes of life, and many a times it is so tempting to end it all, to blame each and everyone around for one's misery that we miss out on the differences one's life makes to others. This is Hollywood at its very best, this is what everyone needs to realize...............Its a WONDERFUL LIFE... indeed...... ! See it and praise the Lord !","
            10/10
            "
"Kubris","24 December 2011","Every Christmas Eve, I watch this film with my dad. Before I can remember anything else, I remember this film. I used to be bored of it, and leave sometimes, but this is the first time I can truly appreciate what an amazing, inspiring, heartwarming and perfect film this is. Without a doubt, It's A Wonderful Life is Frank Capra's masterpiece, and one of the best films of all time.In one of his most iconic roles, Jimmy Stewart is George Bailey, a noble man living in Bedford Falls. After an intro that already leaves you choked up, we see an otherworldly conversation in which Joseph sends Clarence, an AS-II, to help George, who is ""contemplating throwing away God's greatest gift"". From there, we see George grow up, seeing his dreams pushed aside to help the town face the greedy Mr. Potter. Eventually, we catch up to Christmas Eve, where one of the greatest scenes in film takes place- only to be followed by another. It is a dark film, but ends with the most uplifting message ever told convincingly on the screen.Everything about the film is perfect (except for 3 cuts). The acting, and the characters, are top notch. George Bailey is one of the most likable, developed characters of all time. He is a selfless man who puts the people first. As Clarence says, ""I like George Bailey."" I wish there were more George Baileys in the world. His wife, Mary (Donna Reed) is much like him- kind and gentle. Together, they're one of the classic screen couples, and we feel for them. The dinner scene in the abandoned house, and their first scene on the dance floor; it's... wonderful. One of cinema's great villains, Lionel Barrymore's Henry F. Potter is the personification of greed. He has no family and no need for money, but he needs more power and tries snatching it away from the Baileys for the entire film. He is a completely realized character. The film also has a great supporting cast- Sam, the one who did achieve his dreams, Violet, the head turner, Uncle Billy and Harry... everyone brings this film together. The location is a character itself. Bedford Falls, the fictional (New York?) town, is the backdrop of Georges adventure: he wants to leave, but can't shake the town. The strip, Bailey Park, Martini's and the bridge, it's a fully fledged town created on a set.Truly great films use every shot to show something, and It's A Wonderful Life is a part of that club. Mostly little things that you can't remember, but every scene, every shot, benefits the viewer. We learn a little thing about George, a little about the town, a little foreshadowing, this quality separates great films from fantastic films.Many films try to inspire, but this one puts all others to shame. For two hours, we build up, seeing why this good man is in a terrible situation, and then he is taught a divine lesson, and then you cry for a while as he understands the lesson and viewers wish to become better people- more like George Bailey. That's a factor you can't describe in writing, and the major reason this film is played every year. No matter who you are or what you believe, you can take something good away from this film.You can call this a Christmas film, and it feels great watching it in season, but It's A Wonderful Life is timeless. The greatest actors, the greatest story, the greatest message- if you haven't seen this film you have to.""To my big brother George, the richest man in town."" -Harry Bailey 10/10","
            10/10
            "
"jlspenc-84630","22 April 2023","Frank Capra could very well have been the first director not named Chaplin or Keaton to become a household name. His whimsical pictures, popularly known as Capracorn, overdid it on the sentimentality but had an enormous impact during the Great Depression. In an era where people were forced to make do with less, Capra's movies celebrated a protagonist whose quaint, homespun values brought pompous powerbrokers down a couple of pegs. It was precisely what disillusioned audiences needed at that time. Ironically, his greatest film ~and his own personal favorite~ wasn't made in the Dirty Thirties but in the immediate postwar period. Of course, I'm referring to IT'S A WONDERFUL LIFE.A perennial Christmas favorite, IT'S A WONDERFUL LIFE is as synonymous with the Yuletide season as eggnog, trimming the tree, and chestnuts roasting on an open fire. The genesis for WONDERFUL LIFE began as ""The Greatest Gift"", a pamphlet printed by its author as a present for family and friends only. Somehow, RKO Radio Pictures stumbled onto ""The Greatest Gift"" and bought the rights, which languished around until someone brought it to Capra's attention. The director enjoyed it, but he felt that extra characters needed to be added. Capra hired the husband and wife screenwriters Albert Hackett and Frances Goodrich to flesh out the storyline, but had disagreements with them so acrimonious they hurried to finish the adaptation just to formally end their collaboration with him. Capra then took it upon himself to polish up the script to his satisfaction.Having just returned from wartime service, Capra decided to form his own ~and short-lived~ production company Liberty Films with fellow directors (and veterans) George Stevens and William Wyler. With IT'S A WONDERFUL LIFE being his first postwar project, Capra's only choice for the role of George Bailey was Jimmy Stewart, also recently released from his military duties in the Air Force. Feeling just as restless himself, Stewart could readily identify with Bailey's personal life of peaks and valleys.Backing up Jimmy Stewart was a solid roster of Capra veterans and newcomers. Playing George Bailey's wife Mary was Donna Reed, a native Iowan who looked every bit the all-American Midwest girl nextdoor. The remainder included Thomas Mitchell, Lionel Barrymore, Gloria Grahame, Ward Bond, and the angelic looking Henry Travers as Clarence Oddbody.It's December 24 in the fictional small-town of Bedford Falls, NY. The snow is falling ~as it always does in the movies on Christmas Eve~ and everyone is praying for God to intervene on behalf of George Bailey. It seems that family and friends, worried about George's state of mind, are afraid that he might commit suicide. The Almighty summons Clarence Oddbody, an angel first class, to talk Bailey out of ending his life. Successful completion of this assignment will finally earn Clarence his wings, but first it's imperative that he first learn everything about the subject's life before performing his task.Flashing back to 1919, eleven year old George Bailey saves the life of his younger brother Harry, and prevents a grief stricken pharmacist from accidentally poisoning the prescriptions. His father and Uncle Billy (Mitchell) are the proprietors of the Bailey Building & Loan, a sort-of credit union that provides financial aid to lower income families. Besides George's mother, the two main females in his life are Mary Hatch, his future spouse, and Violet Bick (Grahame), the town flirt. Other denizens are Ernie the cabbie and Bert the cop ~I'm not sure if they influenced the names of the future Muppets.The Montgomery Burns of Bedford Falls is Henry Potter (Barrymore), the richest and meanest man in town. He's a friendless miser who makes Ebenezer Scrooge look like Santa Claus. Potter has been bitterly jealous of the Baileys because the Building & Loan has made the townsfolk less reliant on his bank ~and his slums~ plus the exorbitant rates he charges.Upon reaching adulthood George is preparing for a trip to Europe before enrolling in college. Tragically, his father dies of a sudden stroke, leaving him to assume control of the Building & Loan to prevent it from being swallowed up by Potter. Unable to attend college for the time being, George hands over his tuition money to Harry on the stipulation that his brother take over the family business upon graduation.During that time, George and Mary fall in love and get married, but the bride and groom's honeymoon is put on hold when the stock market crashes. To keep the Building & Loan's customers afloat, George uses his wedding cash as a loan until they're solvent enough to pay the Baileys back. He further endears himself to Bedford Falls by establishing a housing development so people can have their own homes and get away from Potter's slums. The Baileys have improved everyone else's quality of life, but no one is aware that he's privately wallowing in bitterness because his own dreams are never going to be fulfilled.Fast forward to the present day, Christmas Eve 1945. Uncle Billy accidentally leaves $8000 ~about $135,000 today~ in possession of old man Potter. Desperately trying to retrace Billy's steps, George is unable to recover the missing money.....which will mean financial ruination. Presuming that he'll be worth more dead than alive, George is in the process of jumping off a bridge when Clarence Oddbody suddenly appears out of nowhere to provide counsel. Not only is the despondent Bailey stubbornly digging in his heels but he wishes he'd never been born, leaving the celestial agent with an intriguing idea. Show George what Bedford Falls and its citizens would have been like had he never existed.Capra had an amazing eye for detail when it came to Americana, infusing it with his identifiable sentiment. The hamlet of Bedford Falls was obviously fictional, but IT'S A WONDERFUL LIFE was not shot in an actual town proxying for a made-up one like they do today. Instead, Capra had an entire town constructed on a Hollywood backlot with gypsum substituting for snow in the winter sequences. I might add that those scenes were filmed in the middle of summer, where the actors had to wear heavy jackets and parkas on a set where sometimes there was no air conditioning. 🔥💧IT'S A WONDERFUL LIFE became the favorite picture of Frank Capra and Jimmy Stewart. It debuted just before Christmas in 1946, ultimately being nominated for 5 Oscars, including for Best Picture, Director, and Actor. Unfortunately, it took home none, and its box office failure meant that it languished around for more than two decades until receiving a new lease on life when the rights elapsed, making it available for television. From the Seventies onward, IT'S A WONDERFUL LIFE achieved classic status, becoming a staple on Christmas Eve and gaining as much airplay as MIRACLE ON 34TH STREET.In conclusion, IT'S A WONDERFUL LIFE is a wonderful way to celebrate the holiday season. 🔚","
            10/10
            "
