"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"mike48128","16 December 2019","The cinematography, set design, costumes , choreography, vocal performances are almost perfection! Critics said that Christopher Plummer's ""Capt. Von Trapp"" was a weak performance, but he was given a very difficult character role to portray, from a heartsick, callus, widower to a loving father in a short period of time. As history, it is very poor indeed. He actually was a very good father who loved his children dearly. The major events (marriage, romance, escape) are out-of-order and highly fictionalized. However, they did perform in several wartime-concerts and won awards. Also, the Captain was ""drafted"" for Hitler's submarine fleet. All the children's real names were different. Alas, the true events would not have made an enjoyable musical. Postulate Maria was originally given the task to tutor one child recovering from the scarlet fever, that killed her mother. The character ""Max"" did not exist. Instead, there was a musically-talented Catholic Priest that came with them. Then, a U.S. talent agency almost drove them into bankruptcy. I do agree with one thing that the critics ""said"": the portrayal of The Nazis was far too nice. No distributor caps were removed by the nuns at the Abby. All that was ""made up"". The Von Trapp family just took the train (that passed behind their house) to Italy and never hiked up the Swiss Alps, which were nowhere near them. Eventually, they took a steamship to America. The musical score is also a vast improvement with the deletion of two terrible songs from the Broadway version, and the addition of 2 wonderful new songs entirely written by Rogers for the movie: ""I Have Confidence"" and ""Something Good"". It may be the most successfully-produced musical of all time, with numerous audio, visual, TV, film and Broadway versions and revivals internationally! If you can ever see this on a big screen, the Oscar-winning cinematography is breathtaking.If you are curious about the true story, Look for ""The Story of the Trapp Family Singers"" by Maria Augusta Trapp, (Doubleday & Co. 1949) if it is still available.","
            10/10
            "
"bradleyja","13 December 2015","The Sound Of Music is a classic of the musical genre and is possibly one of the greatest movies ever made. The plot concerns a young Austrian woman called Maria (Julie Andrews) who is studying to be a nun in a convent and is sent to be a governess of the Von Trapp family by the Mother Abbess who feels that Maria would be more happy if she left the convent. During her stay, the Von Trapp family's lives begin to change forever. The dialogue is brilliant as every sentence suits each character and really brings them to life making you identify with them. The musical numbers are well-written and are some of the catchiest I've ever heard in a musical with songs such as ""Favourite Things"" and ""So Long, Farewell"" staying in my head for days and a beautiful score along with it. I also have to point out the engaging cinematography of Robert Wise who provides us with magnificent views of landscapes of the hills and mountains which really is the icing on the cake. I really enjoyed watching this movie and I recommend anyone who loves cinema to watch this movie.","
            10/10
            "
"didi-5","3 April 2005","The greatest, best-known, most irritating and over-rated screen musical of all time - that's Rodgers and Hammerstein's last collaboration, 'The Sound of Music'. Julie Andrews is Maria, appearing on film again after her Oscar-winning triumph as Mary Poppins and her stage successes as Guinivere in Camelot and Eliza in My Fair Lady. Maria on stage had been the peerless Mary Martin, not quite as sugary as Andrews, but who could argue with this sweet-voiced screen version? Maria is in a convent but she isn't suitable material for a bride of Christ. The Mother Abbess (Peggy Wood, here I think dubbed for her rendition of 'Climb Every Mountain', considering her pure soprano years earlier) sends Maria out into the world to take charge of the Von Trapp children. Their father, the starchy Captain (Christopher Plummer) rules his household with perfect timing and has little love to give to his children - Maria is about to bring a ray of sunshine into their life.You know the big songs - 'Doh Ray Mi' (which seems to go on forever), 'The Lonely Goatherd' (while the children work with a puppet theatre), 'Sixteen Going On Seventeen' (lovely performances in a summer house from Charmian Carr as Liesl and Daniel Truhitte as Rolfe), and, of course, Julie Andrews spinning around a grassy hill singing the title song.Maria and the Von Trapps get caught in the second world war and have to ship out from the clutches of the Nazis pretty quickly. With the sugary musical backdrop to this war-torn drama stopping it working, this section of the film is sluggish in comparison to the joy of 'My Favourite Things'.","
            6/10
            "
"sashank_kini-1","1 September 2007","A short review of The Sound of the Music. The good and then the bad. Here are the good ones: 1) Julie Andrews is bumbly, sweet and lovable. Here acting is par excellence. Her comic timings are great.2) The supporting actress too has done a great job. Her emotions are juggled well.3) The music: Too good. Even Opera music is delightful to hear. I adored the title song ' The sound of the Music'. Even other songs were great. Some were slow but the combination of fast paced happy and slow songs didn't lower the movie's spirits.4) No vulgarity. Even the kissing scenes were marred in the dark.5) The movie is lovable and heart warming. Can be seen many times.6) One of the few classics that doesn't have the actor and the actress talking about love and crying all the time.The bad, though there are only two points: 1) The main actor wasn't really good. He looked comical rather than stern and he seemed a bit fake in acting.2) Though the movie was great, I wish that it was a bit shorter. Even cutting about ten to fifteen minutes would have improved it greatly.Whatever cons might be, it still is a great movie to watch.","
            8/10
            "
"dr_clarke_2","28 June 2020","The Sound of Music is one of the most beloved musical films of all time and a multiple Academy Award Winner, which features on both versions of the American Film Institute's list of the best American films ever made. In the interests of full disclosure, I have to admit that I don't especially like musicals, but even with that caveat the most surprising thing about The Sound of Music is not just that it's a bad film but that it's so bad it's painful to watch.
Rogers and Hammerstein have a huge following, so clearly their twee, populist compositions with their facile lyrics clearly appeal to lots of people, but I'm not one of them. Leaving that aside however, the use of the musical numbers here has a sloppiness to it that smacks of laziness or bad script-editing. Thus, most of the songs are sung in context, as Maria - who by her own confession can't resist bursting into song - sings them either for her own pleasure or to teach the Von Trapp children to sing or the Von Trapp family performs them for them an audience. What makes no sense however are the two musical numbers performed by nuns, especially since the first is performed immediately after the script informs us that singing isn't permitted inside the abbey.
The biggest problem with The Sound of Music however is that once you take away the songs, there's isn't much else left to recommend the film. Ted D. McCord's cinematography at least is impressive, from the famous aerial opening shot, which shows off the film's breathtaking locations and then closes in on Julie Andrews. He also makes extensive use of wide-angle and deep-focus shots, which effectively gives the actors a broad stage on which to perform, and the technical accomplishments of scenes such as the camera tracking the children and Maria cycling or riding on a carriage shouldn't be overlooked. The puppet show also boasts excellent sets, camerawork and choreography and the wedding of Maria and Georg is shot with a certain grandiosity. But on the other hand, the competent camerawork only serves to enhance the shallow artifice of director Robert Wise's gaudy mise-en-scéne.
The story is based on the real life of the Von Trapp family, but the screenplay - adapted from Ernest Lehman from the stage play by Howard Lindsay and Russel Crouse - simplifies this to the point of stupefying predictability and tedium, as misbehaving would-be nun Maria is sent to be governess of the Von Trapp children, wins them over and thaws the heart of their stern patrician father Georg Von Trapp, eventually marrying him. Naturally, the course of true love doesn't run smoothly and about a third of the way into the film, Eleanor Parker's Baroness Elsa von Schrader is introduced as a rival for Georg's affections, but even that produces little drama, since she is eventually prompted to nobly step aside in favour of Maria. In fact, the least predictable aspect of the story for those not already familiar with it is that the final third of the film shows the Von Trapp family fleeing the Nazis as their take over Austria, which on the one hand is not as tense or exciting as it sounds and yet on the other sits awkwardly with the rest of the film (although mercifully, in the face of Nazi oppression, the singing more or less stops).
As if all of this were not bad enough, the acting isn't up to much either. Julie Andrews is the best thing in it, although the songs require her to sing at a pitch that is ear-piercing. The actors playing the seven Von Trapp children are variously wooden and stilted, whilst Christopher Plummer - who reportedly had to be talking into playing Georg and seems to have regretted it since - gives a performance that suggests he's as bored with the film as I was.
Quite why The Sound of Music is so enduringly popular remains a mystery to me: it's saccharine, shallow, at least an hour too long and quite badly made. I would say that it couldn't be worse, but the sing-along version proves me wrong.","
            1/10
            "
"MikeVagan","21 April 2019","The very first and the best option. Classic, as it should be! And the plot and scenery and the game at the highest level. The sound of voices and orchestra is simply amazing.","
            10/10
            "
"Marc-105","23 July 1999","The Sound of Music is an excellent movie, but one with big problems. First, the good news.  Director Robert Wise, who's had an awesome career, is in top form:  the movie is very well made and looks terrific throughout.  The opening sequence is truly wonderful, with the beautiful Julie Andrews singing at 10,000' without gasping for breath.  Christopher Plummer is good.Much of the music is good.  My favorite numbers are ""Do, Re, Mi"" and ""The Lonely Goatherd.""  Both are staged very well and are extremely hummable. Here's a fantasy of mine for ""Do, Re, Mi.""  Part of the number is done along a road with a white fence.  The fence has five horizontal rails, which reminded me of the staff on sheet music.  The kids should have been positioned on the fence like notes on the sheet music, matching what was being sung.  But they didn't do that.The wedding is impressively staged.But you come inevitably to the flaws, mostly ones of sentimentality.  The song ""So Long, Farewell"" is awful.  And its staging is bad.  At the end, when all the dinner guests wave good-night to the kids, I want to throw up. ""Maria,"" though tuneful, is a dumb song.There are soft spots in the cast.  Eleanor Parker as the baroness is stagy. Charmian Carr as Liesl is stagy, and particularly bad in the dialogue leading up to ""You are Sixteen"" at the gazebo.  She had a deservedly brief film career, making only one other movie, and it was for TV.Let's not forget the plot.  This pretends to be a true story.  But ... the von Trapps did not flee Austria one step ahead of the Nazis, climbing all those mountains (with the grass waving due to the helicopter carrying the camera) -- they just left.  So all that stuff after the music festival is fiction.  I believe, but I'm not sure, that the Nazis did not try to force Capt. von Trapp back into the armed forces, either.As good as Julie Andrews is (and I'm a big fan), there are some awkward moments.  After she runs back to the convent in the beginning, she runs past this group of nuns, and does a lousy double-take when she's caught.  Then she gives a bad speech about how nice it was in the country, ""... and the sky was so blue ...""  It rings hollow.  Much later, her speech to Peggy Wood explaining why she left the von Trapps and returned to the convent is weepy and sounds forced.But in spite of the flaws, the movie is still a winner.","
            9/10
            "
"daoldiges","23 November 2022","I saw this film annually growing up, and for the most part I enjoyed it. The music is very tuneful and singable, the scenery is beautiful, and the story is solid as well. It was never a childhood favorite of mine but my Mother always liked watching it so us kids did too. When I graduated high school I left home to go to college and a good 20 years passed before i saw it again. I was surprised upon seeing it as an adult and 30+ years after it's original release just how wonderful it is. It's definitely a polarizing film, and for those many critics the main and singular complaint seems to be that its too sweet, saccharin, unrealistic. I don't completely disagree with them, in many ways those charges can be levelled against most movie musicals. Frankly, that doesn't hold up for me. Sure, there's a little bit of fantasy here, but I do think its very well done. The sets, direction, story, are all excellent and make for a memorable and thoughtful viewing experience. This is a grand film worth seeing, or giving another viewing if you haven't see it in a long time.","
            10/10
            "
"ambernicolehall","20 November 2021","Let me just start off by saying that everyone with a heart needs to watch this movie. I love Julie andrews so much and this is definitely her best movie. Her second would probably be Mary poppins but- that's besides the point. This movie and Grease are the best musicals ever made I'm telling you right now. The music! The characters! The love interest! The plotttt! Ahhhhh!!!!","
            10/10
            "
"Aberlass","2 January 2001","Plot: Every subject possible. Austria as it enters WW2. A Nun as she enters a seven child, motherless, family. Life as it changes from traditional to modern. A family as they escape the Nazis. Based on a true story, but greatly changed from the real truth to create the best modern fairy tale for 200 years. This story will make you feel every emotion possible. It is the most perfect use of cinematography ever. Andrews & Plummer's performances are so perfect that they will have you guessing for the rest of your life.Who should see this film: Everyone. Children (8yrs upwards) must see this film, it is a total education, but huge fun with it. Adults must see this film to get in touch with the joy & point of the purpose of life. Afterwards you can read the Von Trapp book & compare film with reality & be totally amazed!! Both are so different, yet work!! Why?Rating: 10/10. Film does not get better than this. It has love, war, romance, tension, hate, youth, age, religion, music, singing, tradition, excitement, fear, brilliant props, fantastic Real scenic locations, hope & genuine talent.Why should you see this film: You must see this to 'get' what the point & scope & range of film is. This is the ultimate film, nothing compares to it. You must watch this, for the same reason that everyone must read Shakespeare. You do it because you want to know what everyone is talking about or to be enlightened in a media field & to gain from it's treasures. You can watch this film a thousand times & never 'see' every frame of it!!! It is a filmic treasure, pure Gold. For fun, you can try to guess what became of the child stars & what films did they end up in? We are privilaged to be able to experience the wonder of this film at all it's levels (some are rather deep or political). Richard Rodgers and Oscar Hammerstein II I thank you, you are perfection. We mourn the current absence of your genius. Cinema is lost without you, sadly, it has not been able to emulate your intelligence. But, at least we have this film to realise how great cinema should be.","
            10/10
            "
"loufalce","24 November 2006","The Sound of Music is a film that I find to be cloying, too cute, sugary and overlong. Miss Andrews seems to be doing another Mary Poppinesque role here, yet for some reason, I absolutely LOVE this film. I don't know if its the story, the magnificent photography, the high quality of the acting, the first class production values, or the songs{all of them are excellent}that do it for me. Prehaps I'm just a sucker for it, or prehaps it contains something that is lacking from today's hard sell high concept films. It takes me back to a more innocent age when the so-called family films were made with heart, class and intelligence. This one can make me feel good when I'm down and no matter how many times I've seen it, it always works.After all, isn't that what movie-going is supposed to be about? Highly recommended on all levels, they will never make 'em like this anymore. Thats a shame, but thats a fact of life in contemporary Hollywood these days.A genuine classic that seems to get better every time you watch it. Grand entertainment and the best musical film ever made, it is truly one of my favorite things!","
            10/10
            "
"stephenchase-63504","7 February 2021","The greatest sequence is the wedding of Maria and Captain Georges Von Trapp!!","
            10/10
            "
"misi_sevele07","2 February 2014","The Sound of Music in my opinion is the best family movie of all time. About a nun name Maria, who is sent to become a governess to 7 kids of the Von Trapp family who only has a father who has lost his wife. This is one movie I can still remember watching in my young days. Watching it over again with the family, you will remember those old tunes you might have sung back when you were still a young boy/girl. The Sound of Music is a really enjoyable movie which I highly recommend to watch with family or friends. I think young adults who have watched The Sound of Music before in their young days, and now have kids and family, they will watch the movie and will remember all the lovely and wonderful songs they use to listen or sing along to. Julie Andrews was just really perfect for the role of Maria, especially Christopher Plummers as Captain Von. Trapp, and also the children. This movie has family, music and love. Even though the movie has been around ever since 1965, the movie is still really popular and well known and its nearly 50 years ago when it was made. The movie gets known every year as young kids watch it while growing up and then they show it to their kids when they have a family, which makes the movie more popular. Overall the Best movie of all time, which will never get old and will never be forgotten.","
            9/10
            "
"j-00900","12 June 2020","It is a musical, and it is more relaxed and happy as a whole. In the film, Maria is a tutor. She has an inclusive and kind heart. She uses her wisdom to solve the problem of education for children and let the children change from the original naughty. Become smart and eager to learn.","
            9/10
            "
"roghache","12 March 2006","This musical exemplifies the meaning of the phrases ' timeless classic' and 'heartwarming family movie'. Although really sugary syrupy sweet, it never loses its appeal. Not normally a fan of musicals, I confess to preferring the two other famous ones of that era, My Fair Lady and Fiddler on the Roof. Yet, I still can't resist this old favorite every time it chances to be on TV.Of course it tells the story of the young postulant, Maria, who is sent as governess to the grand Salzburg manor of Captain Von Trappe, a retired Austrian naval officer with seven unruly children. Maria comes to care deeply for these motherless children and also their rigid, authoritarian father. Conflict arises as Maria has of course planned to take vows as a nun and the Captain is engaged to the Baroness, a lady of some sophistication. Both leading stars are brilliant in their roles, Julie Andrews as the outspoken young nun, and Christopher Plummer as the dashing Captain.This movie has it all...an engaging plot, touching love story, appealing children, political turmoil brewing, breathtaking mountain / lake scenery (Austrian Alps) splendidly photographed, and of course unforgettable music. My personal favorites are the inspiring 'Climb Every Mountain' and of course the touching 'Eidelweiss'.In terms of love stories, there are actually two of course. The more mature Captain and Maria declare their love ultra romantically (and musically) in a moonlit gazebo. Julie Andrews looks absolutely radiant in this scene. Also, there is the youthful romance between the Captain's oldest daughter, Liesl (who's '16 going on 17') and her young postman ('17 going on 18'). This classic prevails partly, in my opinion, because of the integrity of its leading characters. Maria strives to do God's will, even if it should mean turning away from the man she loves in order to pursue her convent vocation. Incidentally, I was impressed by the portrayal of the nuns in this movie (especially the Mother Superior) as kind, serene servants of God (and not without humor), unlike the trend in modern movies to generally denigrate the clergy or those related thereto. As for Captain Von Trappe, he is loyal to the spirit of his beloved Austria, denouncing the Nazi occupation even at great personal expense. The film leads one to contemplate the reaction to the Anschluss many Austrians of that day must have had, if only in their hearts.I was thrilled in 1975 for an opportunity to visit Salzburg myself, a beautiful and charming city, and to see in person many of the scenes, churches, fountain etc. used in the filming of this movie. The Sound of Music is definitely an immortal classic, especially one you won't want your children to miss.","
            10/10
            "
"leonnemarcha","22 February 2021","The musical I grew up with and will never get boring! What a beautiful classic that young and old must have seen. A timeless masterpiece","
            7/10
            "
"k-57285-16523","5 April 2020","Classic works, including anti-Nazi, pursuit of freedom, positive and optimistic attitude towards life, still touching people today, inspiring and encouraging generation after generation.
The musicals inside have been loaded with textbooks, so far we are familiar with them. What touched me even more was the big and deep love hidden behind the music.","
            9/10
            "
"wittkecmission","29 January 2020","The Sound Of Music is one of my favorite things. You would have to be a cold-hearted cynic to dislike a movie as joyful as this. This movie is a cornerstone of my childhood and I love it even more now. What I especially love is how the cinematography takes advantage of the place the film is set in: the glorious Austrian Alps. And who could possibly forget the iconic opening scene? How the camera swoops all across the mountains and towns and lakes and fields and finally closes in on Julie Andrews circling around with her arms open. Also, the Blu-ray release is one of the best Blu-rays I've purchased.","
            9/10
            "
"theexper","26 August 2004","I once saw an article in a magazine (was it FHM or MAXIM, can't remember), that listed this movie as one of the 50 worst films of all time. I would have thought it was just a joke, but then the list also contained Batman and Robin. I guess I don't know much about acting, directing, producing or even criticizing movies. One thing I can objectively say is that this movie was for me the most 'rewatchable'. I could watch it over and over again without being tired of it (my sister could actually recite the whole movie word for word). After that article in the men's mag ( and the fact that no movie, no matter how highly rated on the IMDb, is without a negative comment), I am forced to say again that I don't know what makes a movie good. I can however boldly say that this movie should automatically accompany every purchase of a VCR or DVD player!","
            10/10
            "
"beresfordjd","10 July 2016","I really hate this film with it's saccharine sweet heroine and drippy kids. Christopher Plummer is beyond hateful and the whole shebang has these dreadful songs most of which Andrews sings as though presenting an elocution lesson. How it became the most watched and successful movie of its time is astonishing. Stories of numpties who have seen it 3,000,000 times at the cinema and love it more than life is really puzzling. I always wanted the Nazis to find them and incarcerate them somewhere dreadful and do terrible things to them because they were so sickeningly sweet. Julie Andrews hated the image that she became stuck with after TSOM and May Poppins but more fool her for even doing such dross.","
            2/10
            "
"perfectbond","8 May 2003","The musical is not my genre of choice. I prefer classic film-noirs which are about as diametrically opposed to musicals as a genre can be. That said I enjoyed The Sound of Music immensely. The songs were very moving and fit the storyline perfectly. Speaking of the story, unlike the case in a lot of musicals, the plot in The Sound of Music does not exist simply to move the film from one musical number to another. It is a truly memorable romance story that will stay with viewer long after the viewing experience. The entire cast is superb (the kids are adorable!). This was Julie Andrew's coup de grace. It deserves all the accolades (including multiple Oscars) it has received. Strongly recommended, 9/10!","
            9/10
            "
"tracyfigueira","11 April 2009","This is one of my favorite movies of all time, which is strange, because as a rule I avoid musicals. Happy, peppy people singing and dancing and clicking their heels with joy--give me a break! However, there are exceptions. I must be the only straight man with both this movie and ""The Wizard of Oz"" in his video library. There is a reason: Julie Andrews. She had that knack (rare these days) of being sexy in a wholesome way. ""The Sound of Music"" plays like an English-language version of the popular German/Swiss/Austrian genre the ""Heimatfilm"" (homeland film), generally wholesome family dramas set in the Alpine region full of blond, blue-eyed Frauleins, lonely goatherds, and lots of yodeling. Since Salzburg is the home town of Wolfgang Amadeus Mozart, it seems more plausible for people to spontaneously break into song and dance here than it does in a New York ghetto (""West Side Story"") or an oppressed Jewish village in czarist Russia (""Fiddler on the Roof."") There are dark clouds on the horizon, however, and as the Anschluss approaches, Captain von Trapp (Christopher Plummer) of the defunct Austrian Navy (Austria is landlocked now, but until World War I their empire included coastal regions of Italy and Croatia) must decide where to take his stand. He makes his sentiments clear by ripping in half a Swastika flag and flees with his family. This is an immensely enjoyable film filled with beautiful music and great choreography. It's corny, sappy, and shamefully manipulative--but what's wrong with that?","
            10/10
            "
"abrafocus","24 February 2006","Julie Andrews and Christopher Plummer star in this classic musical. Andrews plays a woman who wants to be a nun, but circumstances lead her to be a governess of a widower, Captain von Trapp (Plummer) and his seven children. The young children are very cute, but it's Andrew's performance that really got my attention. (Why didn't she get a Best Actress Award???????) Capt. von Trapp is a very stern man, and will not allow his children to have any fun of any kind. That is, until Maria shows up. They eventually fall in love, get married, and you just have to watch it again and again to really enjoy it. It's nearly three hours long, but it's worth every minute. I don't see how anyone with a brain could not like this movie. Watch it! You WON'T regret it!","
            9/10
            "
"rosalexzander","14 March 2022","If you allow your heart to be just slightly larger than your critical eye, this is one of those rare movies that emerges as much larger than the sum of its parts. And its parts are almost all excellent. It is, in a way, perfect.To begin with (as the movie does), the cinematography is breathtaking. We soar, as if from heaven, and the hills are indeed ""alive"".From the very first number, with the exception of one or two rather ordinary songs, the music is all deeply moving and delightful, and superbly staged. Many of the songs are sung more than once, but always in a clever new context that moves the story forward and dramatically contrasts with the original.The cast, even and especially the children, is wonderful. Julie Andrews, above all, is almost (perhaps actually) angelic -- in voice, beauty, and spirit. I need not say more.I would not begin to imagine anyone else as the Captain besides Christopher Plummer. He produces some of the most heartwarming moments of an utterly heartfelt film. However, he indulges just a bit too much in the playfulness of his character after his transformation, so as to lose a bit of the respect we had for him before it.The personal and political plot lines are simply and seamlessly overlaid, adding just enough gravity to one another as to not weigh it down.Yes, this film is long, but it is not slow, and it is ""timeless"", in more ways than one. Make time in turn for it, and immerse yourself in the experience.It is perhaps for some somewhat sappy at times, but in a most forgivable way. When I think ""the Sound of Music"", I generally think ""the epitome of joy and goodness"". It is a ""happy place"". For many of us, it is truly one of our favorite things.","
            10/10
            "
"jodawa80","16 June 2019","My favorite things Beauty, song and family Can help defeat hate~jodawa.","
            10/10
            "
"LittleMissPsycho","29 October 2000","This film is SO unbelievably good. It speaks volumes that after nearly 40 years people still love it and thousands of people still turn up to those sing-a-long things. It's just timeless in a way that nothing they turn out today is. Julie Andrews and Christopher Plummer are perfect as the leading roles, they undergo such character development. The first half is mostly comedy, but the 2nd half takes a more dramatic turn, with scenes like the first kiss between Maria and Georg, the wedding (brings tears to my eyes - I WANT that dress!) and the symbolic mountain climbing. I agree with the person who said Maria and Georg's first kiss is very erotic. The way they kind of nuzzle is filled with sexual tension - they just want to jump each other's bones there and then! The photography is brilliant too. The scene that sticks in my mind is the overhead shot of the wedding, with Maria's huge train. It's magnificent. See it! If possible, go to the sing a long, they're so good.","
            8/10
            "
"mathhater4life","1 December 2001","The Sound Of Music is an all around classic, with the talented Julie Andrews (who will always be Mary Poppins in my mind) playing governess to the Von Trapp family. Mr. von Trapp is a retired captain of the navy, his wife died many years ago leaving him with seven kids and a bad attitude. Because of his lack of interest & nurturing, the children try to win his attention by annoying the hell out of every governess he hires. The movie opens famously, with a camera descending upon the majestic austrian mountainside, capturing a gorgeous view, as Julie runs in the grass singing. Her character, Maria, is somewhat lost, she grew up wanting to be a nun but her mentors seem to think that the quiet life is not for her. They gather together in the abbey and sing about it of course, because this is a musical. The reverend mother tells Maria that she should first go out into the world and get a job so that she would have time to rethink things. So Maria winds up as the Von Trapps' governess. Inexperienced and awkward in her new position, she tries her best and eventually wins the hearts of the children and their trust. They learn to sing and go on many jolly holidays in the hills...until daddy finds out and has a hissy fit one day, when his snobby baronesss girlfriend is over with her plans to marry him and get rich. But soon (almost three minutes later in fact) Mr. Von Trapp's stone heart breaks when he walks in hearing his kids crooning. They hug and he makes up to them in a very memorable Kodak moment. He too apologizes to Maria and this is the beginning of a love thang between them. The Sound Of Music is among one of the best movie musicals, if not movies ever made. With its touching plot and gorgeous scenery along with the music...you have a real winner. But I will never forgive it for winning out against Dr. Zhivago for the Best Picture Oscar of 1965.","
            10/10
            "
"prodosh_bhattacharya","30 August 2006","This was a film which made me and other Indians of my generation actually listen to and love English songs. Earlier, to us English songs were unintelligible 'hooo' and 'haaaa', opera style. Now, 40 years after I first saw it (saw it in the cinema 5 times between 1967 and 1982)it remains sheer magic, the songs exquisite in the simplicity of the words and melodies. It is a film which has been rubbished both for its music and everything else, and yet it is perhaps my 2nd favorite film, English, Bengali and Hindi combined.The title is perhaps one of the most appropriate ones. The film is all about what music is and what it can do to one's life, and also what its absence can do.","
            8/10
            "
"tonyjackie","25 November 2006","I honestly thought that I would never watch this film in a million years.I had seen many clips over the years and it didn't appeal at all.Then my girlfriend goes and says that she want's the DVD and I go and buy it for her birthday.My better half then insists that I watch the film with her.Of course,being the man of the house,I agree immediately.Guess what?I enjoyed the movie!!!! Of course,it is cheesy beyond belief at times.But when cheese is as well made as this it isn't really a problem.There are times when I had to stifle a chuckle.When the Mother Abbess bursts into 'Climb Every Mountain',I really struggled to take it seriously.But the story is charming,the acting is fine and the scenery is just stunning.The movie is also very well photographed with excellent lighting and fabulous interior shots.The songs don't all hit the mark,but are in general excellent.I especially liked 'The Lonely Goatherd','Do-Re-Me' and 'Edelweiss'.It has to be said though that the best thing in the movie is Julie Andrews,who shows again what a fine musical actress she was.Just as in 'Mary Poppins',she totally convinces as Maria and gives an excellent performance.She is sparky,dippy,strong and romantic and fits the role like a glove.So then,'The Sound of Music' isn't perfect.It is too long and there are cringe worthy moments.But all in all it is a fine family film with it's heart in the right place.","
            10/10
            "
"TheHonestCritic","22 May 2020","""The Sound of Music"" (1965), this movie is quite simply a musical masterpiece. It's one of my top 10 all-time favorite musical films, and also one of my top 10 all-time favorite family films! This film is based off a memoir written by Maria von Trapp, who also happens to be a main character in this movie. She wrote a memoir back in 1949, and it was eventually adapted into a stage play. After over 1,000 performances of the play, it was set to be adapted into a feature film. Usually, taking a stage play and transferring it onto the big screen is hit or miss. However, this movie does the original play justice, and then some. In fact, it's even better than the stage play! Perfect story, perfect acting, perfect sets/locations, great special effects, and of course a perfect soundtrack to tie it together. At first glance, the story may seem simple. But, the way that it's executed makes it so much more than your traditional family and love story. It keeps you hooked from beginning to end, yes, a nearly three hour film that truly keeps you interested all the way through, that's incredible. This movie goes by in a flash. If a long film goes by really fast, then you know it's good! The acting is fantastic from all the actors and actresses. But, the ones that steal the show are Julie Andrews as Maria von Trapp and Christopher Plummer as Captain von Trapp. As always, Julie Andrews is such a joy to watch in any movie she's in. This film is no exception to that! Christopher Plummer always gives it his all in any movie or show he's in, and he takes the role of Captain von Trapp to a whole new level. As for the rest of the actors and actresses, they all put on outstanding performances and truly bring this movie to life! All of the sets/locations are spectacular, especially the scenes in the Alps. It really gives the movie a breathtaking atmosphere and really sets the tone perfectly! All of the special effects are extremely well-done, and still hold up to this day. Finally, the soundtrack of this movie is nothing short of a masterpiece. What can I say that hasn't been said before? Richard Rodgers and Oscar Hammerstein III wrote the original music and lyrics for the stage play, and movie. All I have to say is, they have given us some of the most iconic songs in any musical! ""The Sound of Music"" is a cinematic achievement, and always will be. Is it my favorite musical? No, there are a few that I personally like better. But, I can assure you all, that it's definitely on my top 10 all-time favorite musical and family films list! Of course, I give this movie 5 out of 5 stars on my scale, which equates to 10 out of 10 IMDB stars. If you haven't seen ""The Sound of Music"", go see it today. I guarantee you will love it! If you have children, be sure to show them this movie. You'll be glad you did, and they'll be happy too. But, this movie can be always be enjoyed by people of all ages. This film will definitely bring you to life, with the sound of music!","
            7/10
            "
"jlmeyers-1","27 November 2006","The Sound of Music has been, and probably always will be, one of my favorite films. While the historical discrepancies throughout the film are noticeable, and it does not correctly portray aspects of Austria during the time - that cannot be held accountable in the movie, because that is in fact what it is. A fictional movie based off of a Broadway musical. One cannot help but love the amiable and family-oriented film. Julie Andrews has a wonderful voice, and portrays the role of Maria as the optimistic nun who become nanny and then mother to the Von Trapp family well. Plummer, is not particularly my favorite character but he also portrays the captain in a decent manner.Wise is a experienced director and his experience is seen through the popularity and wonderful clips and action of the film. The songs of the movie are playful and fun to sing along with, and easily get stuck in your head. Overall I like the film and would definitely consider it well deserving of all is Awards and nominations.","
            10/10
            "
"kyle-cruse","16 September 2008","There are few films, and few musicals, that can touch the excellence of ""The Sound of Music."" Not only is it an extremely well-written musical in itself, but this film adaptation is absolutely perfect, easily the Best Picture of 1965, and one of the very best ever made. It's hard to know where to start when a film simply has so many great elements to it. These are some of the best musical songs ever written, some of my favorites being ""My Favorite Things"" and the one in which she teaches the children how to sing. The musical is based on the touching and amazing true story that has managed to inspire so many. Julie Andrews is perfectly cast (being one of my favorite actresses) and was robbed not to receive an Oscar for this role, in addition to the one she earned the previous year for ""Mary Poppins."" Christopher Plummer is also an excellent choice as the tough military father in the film. I love the tiny humorous moments, such as Plummer seeing his children in the tree or all the children falling out of the boat after seeing their father. Excellent from beginning to end. For me, it's between this and ""Singin' in the Rain"" for the all-time greatest movie musical, and it's truly impossible for me to make that call. If you have never seen this, you've missed a real treat. It is a must-see for fans of musicals and movies alike. Perfect.**** out of ****","
            10/10
            "
"mrdonleone","5 March 2003","I like it. I like it a lot, to be exact. To tell you the truth, I would be another person if I hadn't saw this movie. I like this movie so I couldn't live without it. And I mean that. It's an oldie, but I love golden oldies.","
            10/10
            "
"speedolite1@yahoo.com","19 May 2022","Director Robert Wise crafted a masterpiece that rivals a Michelangelo or Raphael. The story, writing, acting, singing, photography, music & lyrics mesh into an incredibly beautiful, funny, charming, sentimental, terrifying and rewarding piece of perfection.","
            3/10
            "
