"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"HabibieHakim123","28 December 2023","8.5/10
The least i expected in Wonka was the musical being good and i actually really loved all the musical in Wonka and in fact the best thing in the movie, and the most i expected in Wonka was Chalamet portrayal is mostly gonna cringe me and guess what? He actually a good Wonka!, surprise me with this 2 hour of enjoyable magical adventure, a character adaptation from a lovable novel and character that surprisingly works, it's a very creative good imaginative story with good character development, good performances by all the cast, and fascinating production design, i grew up with the Johnny Depp version so Charlie And The Chocolate Factory always have a special place in my heart and always gonna be my favorite, just recently rewatch Gene Wilder version for the second time and overall it is still a good movie but at the end i already know about mostly everything in fact it wasn't even a complete story, Wonka however takes a whole new original story with a nod's here and there and i definitely felt more fresh watching Wonka than the Gene Wilder version and so i did like it a bit more, overall i can safely say that Paul King's Wonka did justice to the Willy Wonka character while it's not perfect, it's still a good, fun, and enjoyable imaginative adventure fills with great characters, performances, and musical, making it one of the most entertaining films of the year.","
            10/10
            "
"samantha210406","15 December 2023","I wen't to the theatre without any expections of the movie - only having seen the trailer once and being a bit of a fan of Timothy's acting (Little Women) - and I was plesantly surprised. Especially by the originality of it all.Very good directing and smart screenwriting.You can tell that the actors had a blast while filming this little chocolatey gem and also a lot of freedom for impro. That was not a good, but a GREAT choice if you ask me. Too many remakes today are so to tell 'forced copies' of the once so celebrated original movie. Just a handful is perhaps better than the original. This movies accomplished to succeed at that.Also, big plus one for the humour in some scenes! (:","
            7/10
            "
"ccarriere-43044","20 December 2023","Not been a musical fan...why did I go see it? Well because the first preview I saw did not make me think of it as a musical.... I was agreeably surprise ..lit was just the right mix for me to enjoy...I understand why the lead got the part without auditioning, with just posted amateur video of himself...he fit the bill... The story is so well done that one pass over the unbelievable parts...and just enjoy the imaginary scenery ...Hugh Grant is very good in that role.Like it enough to agree to go see it again tomorrow with a friend ..this time translated in French...Will see if I like it as.much.","
            8/10
            "
"marcslope","2 January 2024","Went to this kind of grudgingly, not being a fan of Timothee Chalamet and after seeing some so-so reviews. It was delightful! Still don't entirely get Chalamet, but he's game, sings at least as well as Gene Wilder, and dances a bit, quite capably. I didn't realize it was a brand-new story from Paul King, and it's quite a dexterous one, giving Wonka a credible origin story and allowing for plenty of sight gags, warmth, and satire.  Calah Lane is adorable, and there are fun turns from Keegan-Michael Key, Olivia Colman, Rowan Atkinson, and, especially, Hugh Grant. It's visually sumptuous, especially in IMAX. The new songs, by somebody I never heard of, are just fine-OK, they have some lazy rhymes, but they tell the story, inform us about the characters, and generally do the heavy lifting musical scores used to do. It made me laugh out loud, and the ""secret message"" revealed at the end (but not here) is a charming, touching finishing touch. What a surprise this one was!","
            7/10
            "
"TomTalksFilms","19 December 2023","Out of all of Roald Dahls books, Charlie and the chocolate factory has to be the one that needed another big screen adaptation the least. After 1971's Willy Wonka and the Chocolate Factory and 2005's Charlie and the Chocolate Factory you may of been of the thinking like myself that this story has had enough big screen adaptations. That is however apparently not the case according to Warner Bros and here we have a third adaptation of that very same story, 2023's Wonka.Directed by Paddingtons Paul King and staring Timothee Chalamaladingdong as Willy himself. The story is prequel to the original 1971 film and follows Wonka as he tries to bring his chocolate to the masses. He is however not alone in this pursuit and the chocolate cartel that already reside in the centre of the city want Wonka gone. Firstly, I remember very little about the '71 film as it failed to have much of an impact on me as a child. I did however grow up with the 2005 film which whilst far from perfect I enjoy despite this perhaps being an unpopular opinion. Being that I'm now into my 20's I can't say I was that exited for another Willy Wonka film however I'm glad to say I was pleasantly surprised.The thing that perhaps surprised me the most was that the film commits to being a musical. Whilst the other two films certainly have songs, I wouldn't say they were musicals per se however this one certainly is. I didn't feel the trailer made that clear but perhaps that was intentional as musicals of late do tend to do poorly at the box office. The songs themselves whilst not anything I'm going to be listening to over and over again were enjoyable and worked well with the films premise. A premise based on a man who is selling more than chocolate he's selling dreams and doing so against a cartel who are simply selling chocolate at extortionate prices (Cadbury I'm looking at you) to make their wallets fatter. The music only added to the magic and the sense of wonderment that the film provides. Every character in this film is very cartoonish and the films target audience is clearly younger children however I think adults will still find things to enjoy here too. I did at times think the main villains the chocolate cartel were a bit overly silly to the point where they are no longer menacing however this didn't impact my enjoyment of the film overall.Compared to the 2005 film it's a very positive take with an optimistic Wonka who has nothing but the upmost trust in people which could at times be mistaken for naivety. Generally I'm not a happy go lucky person and I do still prefer the bleakness of the 2005 film however I can't deny I left this film with a beaming smile and despite it not being directly a Christmas film it does have a Christmassy feel to it.","
            8/10
            "
"kjproulx","26 January 2024","It was hard for me to not have some small expectations going into Wonka, simply because I am a huge fan of Willy Wonka and the Chocolate Factory. That original film from 1971 is a film I grew up watching many, many times. When I was younger I also liked Charlie and the Chocolate Factory, but I have since grown a distaste for it. In my eyes, after that Johnny Depp version, there was nowhere to go but up. I'm very happy that I got around to checking out Wonka though because it was just wonderful to watch. Far different from the other versions, here's why I recommend this one.Willy Wonka, a young man with aspirations of opening his own chocolate factory, works his way up the chain at a job that pays him almost nothing. With the help of some newfound friends, he may just have what he needs to get started. Sadly, he is being hunted by what the film calls ""The Chocolate Cartel,"" a group of people who wish to take Wonka down. His magic and wonder are too much for them and that scares them. This film is silly through and through. The villains all made me roll my eyes on multiple occasions, but Wonka was meant to be a family film and it more than succeeds at that.Even though I was watching this film based on the name alone, Paul King was the second reason. His writing and directing on both Paddington films was stellar. Those films are delightful and not only made for kids, but the emotional core and overall messages make them worth watching, and I feel the same way about Wonka. It's a fun, charming family film, but the way the film wraps up at the end had me in tears. It focuses on a lot of silliness to keep kids engaged, but I truly feel that adults will get more than they think out of the emotional ending, as well as the references to the original classic film (especially in the music).I would also be remiss if I didn't mention the fact that this film is first and foremost, a musical. The trailers don't exactly portray it as such, but there are quite a few musical numbers. I thought the musical aspect added to this film and brightened it up many times. Timothée Chalamet is also fantastic in the role, but he's great in everything, so I wasn't surprised there. If you're looking for a simple film that is fun and will likely put a smile on your face, look no further than Wonka. I would gladly watch Chalamet in a sequel to this.","
            8/10
            "
"danieljfarthing","21 January 2024","Co-writer (with Simon Farnaby again) / director Paul King's follow-up to 2017's great ""Paddington 2"" is the visually incredible blockbuster family musical ""Wonka"" that prequels 1971's ""Willy Wonka & The Chocolate Factory"" (unlike 2005 remake ""Charlie And The Chocolate Factory""). Titular Timothee Chalamet arrives in 'the city' with a dream, only to be suppressed by the likes of Tom Davis, Olivia Coleman, Keegan Michael-Key, Matt Lucas & Rowan Atkinson - but with help from Hugh Grant, Jim Carter, Natasha Rothwell & others, he and his chocolate making magic rises up. Excellently cast (Grant & Davis standing out) and superbly made, it's worthy of the classic original.","
            10/10
            "
"weebitkrazy","27 December 2023","I don't usually leave reviews, I'm the lookie loo of movies and series here, often surprised at people's reviews As a child I read Charlie and the Chocolate Factory, adored the original movie Willy Wonka and Chocolate Factory. Pretty much fell in love with Gene Wilder, and to this day desire that purple coat. Tim Burtons , slash Johnny Depp version, uhhhh no. This Prequel is closer to what Roald Dahl would agree with I think. The musical numbers, and the actors! Great casting, I love Hugh Grant in his role as oopa loopa. The humor The CHOCOLATE!!! Congratulations to the special effects department. Go see, Go watch, Go be entertained in their world of pure imagination.","
            7/10
            "
"joseph_smyth","19 December 2023","Let's start by saying it's a good movie. Certainly watch it. Actors and storyline are pretty solid and as for young wonka yeah not bad.Issues with the film are two fold. One I think there are too many songs. There was song every 10 mins or so. Simply too many. They were generally ok with some actually good but with so many the good are lost amongst the noise.Secondly and I think this is a director issue really the film lacks that real lasting impact later that comes from moments. It dosnt structure some of the scenes with enough emotion or platform the moment enough to let the very good actors (aside from the little girl who wasn't great, sorry) shine and take the audience to a height which leaves a last mark. Like when Wilder opens the doors to the chocolate room or tells Charlie that he's won from the original. I think that's down to director/producers to create the moment. The actors certainly looked capable.All that said the movie is still good and has a couple of elected moments. Grant is excellent (as he tends to be these days having found a comfort level in just being himself) and the best song in the movie remains imagination and a good rendition of it towards the end of the movie.","
            10/10
            "
"chrisgordon75","18 December 2023","I did not know what the film would be, but had liked the trailers and went to watch this last night. It was a pure delight. Chalamet's Wonka was wonderful, capturing the essence of Gene Wilder, with sublime performances from all. The villains were ridiculously brilliant and pure Dahl-esque. The songs were catchy, beautiful set design and choreography. There was not a thing I could fault about it at all. I am 48, grew up watching Gene Wilder's version and this took me and my family completely to a wonderful world of pure imagination. As others have said, it is both visual and auditory feast, from start to finish.","
            10/10
            "
"jordynnaef","18 December 2023","I honestly loved this movie! I highly recommend it to everyone. It was fun to watch and kept me intrigued the whole time. It's ""out there"" enough to keep things interesting, but I wasn't confused or distracted by the fun themes and songs. It was so fun to watch Timothy act in this role. He and the whole cast made it so fun to watch. It was uplifting and had a great, wholesome message. I'm not one to pick apart a movie, and love to go see a new movie every week. This was at the top of my list from the past few movies I've seen. If you want to have fun and like a kid again, this is the movie for you!","
            6/10
            "
"daisukereds","22 January 2024","Truthfully, this was much better than I expected.Not because of the simplistic script, the known Hollywood-people in roles other lesser-known actors could have partaken in (like Keegan-Michael Key's role! Although the rest of Wonka's posse was a breath of fresh air), the tacked-on franchise that didn't really need a sequel and such. But because the pacing is good, there's an emotional core that works very well and has a good resolution, and because as a musical it delivers catchy and energetic songs that all properly match the tone of what is being conveyed! I do think it is a bit too Paddington-adjacent (but if you are good at something) and somewhat derivative and quite different to actual-Wonka expectations.. but more is always better than none, specially when it is as competent as it is.And so, now that the movie is on streaming, it's not hard to at least suggest it.","
            8/10
            "
"amirreza_asadi","31 December 2023","Im not an American and the the story is written by british writers, but it resonates the american dream for me. A men leaves everything for a bigger goal, he fought to purse his dreams and change the society, I love small details in the movie. The portable chocolate factory, the pace of movie, and culture of generosity and sacrifice for people who trusted you. I cried in theater when I watched it. The cinemotography and colors are fantastic. If you are a harry potter fan, i suggest you to watch this movie, it vibes similarly. It shows the line between greadiness and entrepreneurship. I prefer this movie over the charlie and chocolate factory.","
            8/10
            "
"JoshuaMercott","23 January 2024","Taking the iconic chocolate-making genius Willy Wonka and giving him a modern coat, the 2023 ""Wonka"" movie did right by the character and his legacy.After Johnny Depp's take on him in the 2005 movie and the original 1971 masterpiece with Gene Wilder, it was surprising and satisfying to see Timothée Chalamet give a stellar performance that was quite in keeping with Willy Wonka. He was empathic, innocent, and eccentric, lending ""Wonka"" an inspired humanity, emphasising a person's tendency to dream.This story goes back to when Willy was a young lad seeking an opportunity to open his first shop in the big city. In this regard, he felt like the thousands of young people today dreaming of opening their own startups.Poor but talented, Wonka went on to impress the masses, including the corrupt capitalist chocolatiers who wanted him either out of their business territory or under their control.There was much worth appreciating about how well the team conveyed this message, especially making it easy for young minds to understand. They, after all, deserve to know just how many doors the world intentionally closes.Driven by passion and ambition, and armed with countless chocolate and candy recipes and ideas - of the metaphysical and magical nature - an aspiring Willy Wonka came alive on the screen yet again.All the musical numbers were delightful. I was a tad nervous they'd be corny or cringey, but they did right by the song-n-dance legacy this particular IP is renowned for. Some portions can even make some people cry.A wealth of characters further enriched 2023 ""Wonka"". Aside from all the skilled dancers and choreographers, special shout-out to Hugh Grant (as Oompa Loompa), Sally Hawkins (as Willy's mom), Calah Lane (as Noodle), Natasha Rothwell (as Piper Benz), Rakhee Thakrar (as Lottie Bell), Rich Fulcher (as Larry Chucklesworth), Kobna Holdbrook-Smith (as Officer Affable), and Jim Carter (as Abacus Crunch).The seven villains at the heart of this plot also did noteworthy work. They were caricatures, but interesting regardless. Paterson Joseph (as Slugworth), Matt Lucas (as Prodnose), Mathew Baynton (as Fickelgruber), Keegan-Michael Key (as the police chief), Rowan Atkinson (as Father Julius), Tom Davis (as Bleacher), and Olivia Colman (as Mrs. Scrubitt) were a treat to watch; pun intended.On a side-note, I personally did not feel Hugh Grant was a bad casting choice for the Oompa Loompa, who is as iconic a character as Wonka himself. If you've seen Grant's best movies, you'll realize that he's capable of doing outstanding work.As a British-styled Oompa Loompa, he brought something amusing and fresh to the role, in alignment with his distinguished vocal delivery. Show-business often taps into intricate illusions, so one does not necessarily have to be short-statured to play a person of short stature.The emotional message at the heart of ""Wonka"" was that a genius can come from anywhere and that everyone - no matter if they're rich or poor, man or woman, young or old - deserves a chance at showcasing their talents.Eye-candy visuals and chocolatey-smooth timing defined various scenes and sequences. ""Wonka"" thus contained a captivating gloss of wonder with musical flourishes and subtextual finishes.It was another amazing chapter in the remakes based on this epic character whose cunningly hidden symbolism is matched only by his quirky grace.","
            8/10
            "
"Vic_max","16 December 2023","This movie had a number of beautiful callouts to the original movie with Gene Wilder - like the wondrous melodic tunes and the colorful ""land of chocolate"" imagery. I absolutely LOVED those things about this movie.However - the movie portrays Willy Wonka as some kind of wizard, capable of doing actual magic ... not magician-type tricks, but actual conjuring of virtually any kind of physical objects or landscapes .... albeit chocolate related. This is what confused the heck out of me.He's not supposed to have magical powers. He's supposed to be an eccentric, highly imaginative, and innovative chocolatier..Neither the book nor the two previous movies with Wilder and Depp portray Wonka this way. Even in this movie, he's just supposed to be a magician ... but then does continuous magical conjuring throughout the movie.I know ... the movie is a fictional fantasy and there's a lot of creative license allowed - esp. In kids movies. But I've never seen it this grossly overstated. If they wanted to go in this direction, fine - make clear at the beginning that he's a magical being.Anyway - I did emotionally enjoy the striking visuals, the references to the music of the original, Wonka's determined optimist attitude ... and, of course, every scene with Hugh Grant. However my brain rejected the storyline for the reason I mentioned.If you're fan of the books or.any of the previous movies - you're going to feel the need to check this out. Hopefully, you'll be more open to the storyline.","
            6/10
            "
"filmguyci-22804","16 December 2023","I was born in the late 60s and saw Willy Wonka and the Chocolate Factory countless times as a child. The reason that film developed cult status was the off kilter performance by Gene Wilder. You never quite knew what to make of Wonka. The story of people trying to find a golden ticket was involving. The reveal of the Chocolate Factory was magical. And I can't think of a better hero to root for than Charlie Bucket.It was an interesting idea to do a Wonka prequel but the change in tone from the original is disappointing and disconnected. Here, Timothee Chalamet's Wonka plays like a male Mary Poppins. Likeable, seemingly magical, but overall lacking the edge that the character needs. Proof that the G rating no longer exists, it's a head scratcher that this is rated PG because I can't think of a more family friendly film than this.Timothee Chalamet is likable and sings well but is overall bland. Hugh Grant provided some amusing moments as the sole Oompa Loompa but hardly enough to create any laughter. My audience was dead silent.The CGI doesn't enhance the film in any way. I longed for the day when a real set was created for a film.The songs were fine but nothing reaches the heights of ""Pure Imagination"" which thankfully was reprised in this film.I hate to be a Scrooge but this film was a big misfire for me. It will most likely only be enjoyed by children who didn't grow up with the original.","
            5/10
            "
"sufyaanrashid95","23 January 2024","Plot: ""Wonka"" takes audiences on a whimsical journey into the early life of the enigmatic chocolatier Willy Wonka. As a young aspiring candy maker, Wonka embarks on a quest to create the most extraordinary and magical confections the world has ever seen. Along the way, he encounters a host of colorful characters, faces unexpected challenges, and ultimately discovers the true meaning of creativity, imagination, and the importance of following one's dreams.Review: When ""Wonka"" first started, I admit I had reservations. As a fan of the original ""Charlie and the Chocolate Factory,"" I wasn't sure if this prequel could live up to its predecessor. However, as the movie progressed, I found myself pleasantly surprised. The film beautifully captures the spirit of wonder and adventure, with stunning visuals and a captivating story that kept me engaged throughout. While the original may hold a special place in my heart, ""Wonka"" certainly holds its own and is a delightful, fun-filled experience. I would definitely recommend it to anyone looking for an entertaining and magical cinematic journey.","
            7/10
            "
"patbornotb","25 January 2024","I was so looking forward to a fun experience and having see the trailer it made such high promises. But did I laugh once, no, was I entertained, not really. The songs are simply terrible, the script is poor and although the acting is OK nothing really was wow!The only real bit of light, and that was dim, was Hugh Grant who had the best role, but his character as the Oompa Loompa never made eye contact with Wonka when he was talking to him, maybe because it was all done in CGI and he did not know where to look?At best it's eye candy and Timothée Chalamet is the new heartthrob and was excellent in Dune, but I don't know what age group this moving is aimed at?So I'll give it a 5 but it is more a 5.5 and I rate 6 as watchable and OK but this just missed even that mark :(","
            5/10
            "
"Boristhemoggy","7 February 2024","With dreams of opening a shop in a city renowned for its chocolate, a young and poor Willy Wonka discovers that the industry is run by a cartel of greedy chocolatiers.Remember this is an origin movie, exploring Wonka's young life, and not remaking the original film. This review could be long, so if you just want a nutshell review, here we go:
Is it fun? At times, yes.Will I enjoy it? If you concentrate on the bits you like, yes.Is it worth the price of a cinema ticket? No.Will it get an Oscar? Absolutely not.Now, Wonka has been given a great cast. It's obviously benefitted from a huge budget. ($125,000,000) The CGI is very good, but not quite faultless. The story is great, and definitely worthy of a decent film telling.However...
Timothy Chalamet looks the part, but at his young age he simply does not have the ability to act with his voice and his face and body, as well as a seasoned actor. Also his singing is excruciatingly ordinary, and the songs were not even close to films such as The Sound of Music or Mary Poppins. I can't even remember a single song and the film has only finished 3 hours ago. He was pretty flat, carrying out every scene in the same way without ever showing anything but that smile. It really felt like he was just along for the ride and not invested in the story. He clearly failed to understand the character of Wonka properly and that showed in his performance. I think he was badly cast, he's not yet ready for a role like this. Or, maybe he was just poorly directed?If you are going to make a musical you must make the songs tuneful, and memorable. Not one song in Wonka is either of those things, and because Chalamet's singing isn't great, it fails as a musical.I dislike Olivia Colman, but it is fair to say her performance was one of the best in the film. She magically brought the character of Mrs Scrubitt to life and was one of the standout performances of the film. Pure acting talent, nothing more to be said.I've never heard of Paterson Joseph but as Slugworth he struck a brilliant balance between bad guy, and almost-comic book character. I could easily become a fan of his. He wasn't given the easiest part of the three chocolatiers, but his performance was very decent unlike the other two who I honestly felt presenetd as out of their depth amateurs.Keegan-Michael Kay was another decent performance as the Chief of Police. He nailed the part of bumbling fool, but without being completely silly and slapstick childish.I felt an affinity for the characters indebted by Mrs Scrubitt, mostly because of their predicament. But had we not been told they were indebted I would not have guessed as they seemed to be happy and lived cleanly and were well fed. None of that indebtedness really rang true but the characters were played well anyway.The rest of the cast slipped between average and really poor, and I have no idea if that's down to acting ability or direction. I suspect the former as Colman was so great in her part. Sally Hawkins shone in her tiny role, and I wonder why such a fabulous actress was given such a teeny part? It really doesn't make sense.The script was odd. I found odd sayings such as ""everyone being on the same page"" slipped into the dialogue and that really timestamps a film. There were a cluster of dialogue faux pas' such as that and I felt they had been put in there to satisfy people who like that nonsense kind of talk. Overall the script wasn't bad, but it failed to light up situations and people. There was nothing at all that I felt moved me or touched me, and I took nothing memorable from it.It's made about $570,000,000 which isn't a huge amount for a film like that about a much beloved story. I suspect many who remember Gene Wilder bringing Wonka to life were expecting something almost as good as that film. But while people new to Wonka might enjoy it on some level, and I very much expect many to do that, it falls flat as part of the Wonka World.Overall I don't think it's a bad watch, especially if you're not familiar with Willy Wonka, or if you are a Chalamet fan, but I am glad I dind't pay for a cinema ticket, and I won't be watching it again.","
            5/10
            "
"chongolifestyle","30 January 2024","Not a huge fan of musicals but when done right (Sweeney Todd) they ca be entertaining.Unfortunately, this is not it - the movie is one long musical with really awful and uninspired songs.I can't even review it as a film because it's not really - more of a long music video that is not actually very catchy.The plot felt like a misguided attempt to modernize the classic story. The filmmakers seemed more focused on flashy visuals and unnecessary CGI effects than on delivering a compelling narrative.In conclusion, ""Wonka"" (2023) missed the mark on what makes the Willy Wonka story timeless and enchanting. Instead of delivering a delightful cinematic experience, it left me questioning the creative choices that tarnished the legacy of a beloved character.","
            1/10
            "
"amadialexander","29 December 2023","I don't like Timothée, but this was amazing! I loved the dialogue, the acting, the soundtrack, the cast, and the costumes! I actually enjoyed this movie more than I thought I would. An amazing prequel to one of my favorite movies! I love, love, love it! This movie is lots of fun, family friendly, and very colorful! It's outstanding! As a huge fan of Roald Dahl books, I highly recommend Wonka! It's fantastic, it's magical, and it's spectacular! It's a movie that will never bore you! Another great 2023 movie! Wonka was great! I can't wait for my next movie review!I also recommend this movie if you love chocolate as much as I do! 🍫🍫🍫","
            10/10
            "
"TheMysteriousReviewer","5 February 2024","I never thought we would get a prequel that involves Willy Wonka, but this was made pretty well. Wonka is a very solid movie that tells a good tale of how the chocolate maker himself began his chocolate business. It was able to provide a solid plot of Wonka's origin, creative visuals that stands out from the original, enjoyable characters that serve well of Willy's journey, and a track of fantastic songs. The movie may feel some of the writing would rely onto the laundry shop element than it would for how Willy started his factory, but other than that, it was definitely worth the tale. Would you like to see how Willy Wonka started his chocolate business? This is worth checking out. Even though it's not as special as the original film, this movie is worth doing its own business","
            8/10
            "
"spanking_machine","10 December 2023","There's a lot of things to say about this film, I guess we could call a prequel to the original Willy Wonka & the Chocolate Factory from 1971. Sometimes filmmakers make amazing prequels -Cruella (2021), comes to mind- other times not so much.The story takes us to the very beginning of the Chocolate Factory and the adventures and misadventures a young Willy Wonka had to face on his way of making his dream into reality.There's all sorts of new things happening in this movie. For instance we learn about how Willy Wonka and his first Oompa Loompa met and what had to happen for them to start working together -which added some color to the story, both figuratively and literally speaking-. Another thing, which some die-hard fans of the original film were not happy about, is that they turned Wonka into this joyful and agreeable creature - a gentle magician that pulls things out of his top hat ala Mary Poppins, if you will- someone that doesn't have a mad and scary side, totally unlike the previous interpretations of this peculiar character. So if you're one of those people that loved those unrestrained and darker scenes that we have seen in the previous films (yes I'm referring to the famous boat/tunnel of terror scene) well let's just say this might not be your cup of hot chocolate.Also let's not forget this movie is a musical, therefore expect to hear songs. Now whether the songs are as good as the original 1971 film, or whether they are any good for that matter, that too is open for debate.So all in all, I can understand why fans of the 1971 classic would be annoyed about some aspects of this movie, but let's be honest, the bar was high to begin with, however the question remains, is it not a good film? I kinda wish the first half of it was not as slow, the second half sort of makes up for it with some exciting thrills and action.In the end, I guess only time will tell whether this movie will stand the test of time or fade into obscurity like so many recent remakes, prequels and sequels * cough Mary Poppins Returns cough *.","
            6/10
            "
"helenegulla","10 December 2023","Charlie and the chocolate factory is my all time favourite movie (2005 version). I watch it 2 times every year; on christmas eve and during the easter Holiday. To be honest i was counting down the days until this premiere since they announced it, which was nearly a year!I was expecting it to be a little similar to the originals and that it would have SOMETHING to do with christmas, however it didnt. I felt like I was watching Oliver Twist, not willy wonka. What disappointed me the most was the storyline. We get to know some of Wonkas childhood in Charlie and the chocolate factory, for instance that he grew up with a prestigious dentist father (dr.wonka) who refused him chocolate/candy and he was sent away for chosing candy over his father at the age of 11. In this movie the story is completely different, showing us a loving (poor) mother who makes him chocolate from scratch on their houseboat. He persues chocolate in the hopes of seeing her again. This doesnt fit what we already know, and I prefer the original version. It would be much better if they went with this in my opinion. I always assumed that he wanted to prove his father wrong, that was his motivation to success. The end of Charlie and the chocolate factory where he made his father proud was moving.Also, the discovery of the tonka beans and their magic is a big part of Charlie and the chocolate factory. The «little man with green hair and orange skin» doesnt look like an Oompa-Loompa at all. He also talks english, not their language (which was fun). And the version of him going there and just finding 4 of their beans is BORING compared to how it was originally. He basically just saw them right away, took them and left. It is a lovely movie, but there is a lot of signing (the songs arent even that great) and some scenes just doesnt make any sense. The scene where they milk the giraffe and start signing is cringy. I barely managed to watch it finish. All in all a fairly good movie, but nothing compared to Charlie and the chocolate factory. I love that movie and all the Harry Potter movies (same creators), but this is just average. Sorry. It felt rushed and just did not fill my expectations. Hopefully someone else chares my opinion and makes a even better version in the future.","
            6/10
            "
"lucadelrio","11 December 2023","The movie was funny and enjoyable.Timothee Chalamet and Hugh Grant performances were great, their characters charming and memorable. But that's it.It's a pitty as the movie had all the ingredients to be an above average movie. But the story is dull, the other characters aside wonka and the Oompa loompa are really plain. And neither of the songs or the scenes are near to memorable. (Excluding the songs from the original movie)Compared to the two previous adaptations where I can still sing some of the songs from the top of my mind and remember the scenes and most of the characters, I can't remember any of the original songs of this movie just after whatching it, and I'm sure I will be forgetting the rest...I'm aware this is due to having high expectations, so without any context, the movie is a good one.7/10.","
            7/10
            "
"pinklightswitch","20 December 2023","As the worlds number one Willbert Wonkert fan it's a completely unnecessary but on its own solid movie. The directing didn't try to replicate the feeling of either previous Wonka films which is good, it reminded me of the Danny Devito Matilda movie in some places which is funny because Matilda was also created by Roald Dahl. The editing was actually really good, there are a lot of nice touches like sound effects and music syncing to cuts, which is a good segway into the music. The music was quite good, which is good for a musical, there were a couple of songs that I was a little iffy on but it had a lot of energy. The acting was also pretty good, everyone seems to be having a fun time especially the antagonists, but Timothy Chalemet did a decent job. There were a couple times where it felt like he was trying to replicate either one of the previous Wonka actors but when he isn't doing that he's doing a good job, it's definitely not the Wonka I know but it's supposed to be a younger version and I think they did a good job with that. Overall, a pretty good movie, however I feel like as a Roald Dahl enjoyer in the face of the excellent adaptation of certain stories from the book Henry Sugar directed by Wes Anderson also coming out this year, works that I think managed to capture what I loved about Roald Dahls writing and truly elevate it Wonka just doesn't cut it. Especially with the original 1973 movie also elevating the book in my opinion, it is good in terms of being entertaining and being technically good but I don't think it really felt like it either justified its existence, or really provided me what I would want for what is ostensibly an adaptation.","
            6/10
            "
"c-butler-69","18 December 2023","I absolutely loved the film Wonka starring Timothee Chalamet! Timothee's performance in the film was truly fantastic and filled with charm. He brought a unique and captivating energy to the role of Wonka, making it hard to take my eyes off the screen. His ability to embody the character and bring him to life was truly remarkable. Throughout the film, Timothee's charm shined through, captivating the audience and making us fall in love with the character of Wonka. His performance was a delightful blend of charisma, wit, and talent. I was thoroughly entertained from start to finish, thanks in large part to Timothee's incredible portrayal. I highly recommend watching Wonka for Timothee's exceptional performance alone.","
            10/10
            "
"MovieWarfare","3 February 2024","This prequel lacks a lot of the dark undertones of previous live-action Willy Wonka movies. Timothée portrays Wonka with this upbeat, charming and charismatic nature that lacks any dark edge to him compared to Gene Wilder. It doesn't help that the story doesn't explore more of who Wonka is, so it kind of wastes the prequel idea.However, it is a fun, light-hearted musical that delivers on a whimsical adventure that everyone can enjoy. Vibrant costumes, well-made set design, enjoyable musical numbers and great performances with superb direction from the director, who is known for the Paddington movies, execute a film that is a very enjoyable time.","
            7/10
            "
"rhiswakirana","11 December 2023","I don't expect to enjoy this movie that much, but turns out this is became my favorite movie this year. The plot was predictable and simple, i feel like for this one the problem isn't complicated enough and wonka seems too naive, yet somewhat it what makes it feels really special. It is very different from the previous two movies, and it is refreshing but still feels nostalgic. I was laughing, and crying (of course) and i usually find musical movies boring, but i love every single song here. Timothee and those other great actors hit those note delicately. My inner child was filled with so much happiness. Overall it's a perfect holiday movie.","
            9/10
            "
"theryuary","19 December 2023","This is probably the most fun I've had watching a movie all year. I normally do not like musicals so I had no expectations of liking this movie, other than my general enjoyment of the original. This movie is shockingly funny, beautiful, and most importantly entertaining. Plus the editing was fantastic, every transition and shot felt smooth as butter and just had a sparkling energy to it. They did a great job of using visuals to capture that child-like feeling of imagination and wonderment. More than anything I think this movie has a lot of charm. The main cast is very likable and easy to route for, but even the ""bad guys"" made a lasting impact and I always looked forward to seeing them in scenes. Wonka doesn't push any boundaries for plot or dialogue, but it's a movie I'll be sure to see again and I definitely recommend you find the time to see in theaters!","
            9/10
            "
"khalidmoubile","2 February 2024","Wonka.With dreams of opening a shop in a city renowned for its chocolate, a young and poor Willy Wonka discovers that the industry is run by a cartel of greedy chocolatiers.Well, that was fun!The fantastic story of Willy Wonka following his dreams to open a shop to sell what he considered the world's best chocolate.It was indeed fun and marvelous adventure with Mr Wonka, especially with the signing and dancing that was really well placed, I really enjoyed the ride a lot and I almost thought to skip the movie at the first place, but it's great that I didn't !The world itself was marvelous and colorful which created an amazing atmosphere that of course serves the story.Finally, I think Timothée Chalamet was perfect for this version of Willy Wonka, As the villains did a wonderful job too especially Oliver Colman in her unusual appearance.","
            7/10
            "
"timeblank","26 December 2023","""It was purely business. Wonka emerges as a beautifully crafted tale showcasing the journey from rags to riches. Willy Wonka's narrative unfolds, revealing an inspiring character facing challenges from chocolate business cartels and private property owners' imprisonment. Throughout, Wonka forges friendships and creates astonishing chocolate inventions. The musical exudes triumph and magic, offering a fresh and unique storyline. Hugh Grant portraying an Oompa Loompa is a stellar character choice. This film captivates from start to finish. Despite my disdain for the villain, I find the movie charmingly amusing and comedic. Kudos to the remarkable Wonka cast!""","
            9/10
            "
