"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"b1lskirnir","18 June 2005","Based on the amazing novel by Ken Kesey, Randall Patrick McMurphy is an antisocial and dangerous man no different than a petty criminal, placed in a mental ward to have his behavior studied. He makes friends with lunatics and starts his own circle of admiration within the hospital, much to the dismay of Nurse Ratched, the central authority figure in the story and one of the greatest movie villains ever.The movie exists to show not only how corrupt and poorly-constructed society's approach to the ""mentally unstable"" is, but it creates characters that we have all met in life and shows how the McMurphy-like figure that we all wish we had fights for freedom of choice and basic human rights. In addition to the movie's great spirit, the acting is fantastic. Jack Nicholson is at his best and Danny DeVito can be seen in his very first acting role ( which he absolutely triumphs in ). And of course, there's the unforgettable Chief Bromden. The directing by Milos Forman is very well-done, as the camera-work is excellent and follows the pace of the movie perfectly in how it is used. What really impressed me was the editing, especially as far as the use of audio goes: some parts just made me go ""...wow.""My only complaint is that I believe the movie could've been slightly more effective if it were based more closely on the novel at certain points, but the modified point of view of the film does make a great point; anyone who has ever hated their job, been accused of something, had some person so self-righteous and convinced of their own authority and dependency on order get in your way, or attended the American public school system at any point in their life should be able to identify with this movie.","
            9/10
            "
"Boba_Fett1138","6 August 2005","Czech director Milos Forman seems to be obsessed with rebellious characters that don't like to go with the flow. Just think about Larry Flynt in ""The People vs. Larry Flynt"" or Andy Kaufman in ""Man on the Moon"", in the two most recent movies of Forman. The central character in ""One Flew Over the Cuckoo's Nest"" played by Jack Nicholson is also one of those characters, that wants to break the routine and even starts a revolt against the staff and nurse Ratchett in particular, in a mental institution.The movie is perhaps more comedy and entertainment than heavy drama. Still that doesn't mean that the movie isn't filled with some powerful emotional sequences. The tension between the patients and the staff gets more and more notable and grows throughout the movie, which eventually leads to a 'wonderful' ending which I'm not going to spoil.Yes, Jack Nicholson is truly splendid in his role and it seemed like he was improvising all his lines and actions during the entire movie. It was a really Oscar worthy performances, which he also received. Another Oscar winner for her performance was Louise Fletcher, which in my opinion is a bit too much credit. She plays her role well but nothing more than that. She did not deeply impressed me or anything. This movie also marks the debut for some today well known actors such as Danny DeVito (he looked so young and different!), Christopher Lloyd and Brad Dourif, who also received an Oscar nomination.Really one of those movies that you must have seen at least once in your life.9/10http://bobafett1138.blogspot.com/","
            9/10
            "
"ironhorse_iv","8 March 2015","Put a straightjacket on me, because I think this movie is insanely good! Based off, Ken Kesey's novel of the same name and directed by Milos Forman, One Flew over the Cuckoo's Nest tells the story of Randle P. McMurphy (Jack Nicholson), a convicted criminal admitted to a mental ward, when he pleads insanity, to escape labor duties in prison. Once there, the rebel, wild-man, McMurphy bump heads against the authority figure, and head administrative nurse, the oppressive Nurse Mildred Ratched (Louise Fletcher) on the way, she treats her patients. McMurphy believes that they should be treated like real men with more personal freedom, while Ratched couther his argument by stating that any more freedom, would lead to chaos, anarchy, and death. In my opinion, while she play as the villain, she's in fact, she was somewhat, right and correct by her judgment, but the way, she enforced order on the mentally disable in highly crude and inhuman. In fact, by egging McMurphy on, she made things much, much worst. One might view this movie as anti-institution, anti-religion or anti-government. One Flew over the Cuckoo's Nest was written in 1959 and published in 1962 in the midst of the civil unrest. It deeply changes to the way psychology and psychiatry were being approached in America, while also challenging, how government should treat its people. By the end of the 1960s, the controversial movement towards deinstitutionalization has become, a real deal, while trust in government officials were in an all-time low. When 1975 came, most of the mentally ill found themselves, untreated and living in the streets and government being highly criticism for corruption and overused of power. The 1970's were bit anarchism at the time. It wasn't until later, that things became more balance and confinement. In a way, social institutions do serve a purpose; and the movie serves as allegory tale, showing how things like order vs chaos can become really off-balance. The movie really goes into deep detail on how different authorities, McMurphy and Ratched control individuals through subtle and coercive methods. A supporting character like the Chief (Will Sampson) talks about 'the Combine' in reference to the mechanistic way, both manipulate and process individuals. Nurse Ratched controls the inhabitants of the novel's mental ward through a combination of emasculation and subtle shame. While, McMurphy controls his fellow men by encouraging them to be wild men and challenge conformism. It was no surprise that both Louise Fletcher and Jack Nicolson won Best Actor/Actress at the Academy Awards that year, as both delivered such a gripping, gritty, and genuine performances. The movie has just as good, supporting cast with several unknown actors of the time, stars like Christopher Lloyd, Danny Devito, and Brad Dourif helping in. I like how the movie was shot. Forman's direction is dead-on, as he manages to capture the monotony of routine on the ward without allowing the film to drag. You get how eerily quiet it is. Order is impose on the patients with almost religious cult-like rigor. When the medicine is delivered. It's like communion. It's so zombie-like. The animal running along a man-made chain fence- representing wild vs civilize. The movie is full of hidden gem themes like those examples. Yet the movie was missing a few things from the novel such as the Fog which symbolize a lack of insight and an escape from reality and McMurphy's Moby Dick Boxer Shorts, which interpretation as a phallic symbol and blatant sexuality. It can also represents the pervasive evil that inspires Ahab's obsessive, futile pursuit. Both Ratched and McMurphy is trying to humiliation the other, by exposing the faults of each other's gender. A third interpretation is that Moby-Dick stands for the power of nature, signifying McMurphy's untamed nature that conflicts with the controlled institution. Although it's hard to find fault, it's certainly possible. Overpowering women are seem to evil by the writers and weak women are shown to act like sex object. It's somewhat noticeable that the movie is a bit misogyny. Another thing, is the movie's love letter message to society anarchy and black and white approach when it comes to, the hospital vs the patients. Another fault of the film is how the Chief was cut down as the narrator and put into a much smaller role. Much of his life prior to the hospital was not shown. You see a lot of Native-American themes throughout the film, despite that. The music by Jack Nitzsche, sounds something out of a western. It's represented the struggles of true freedom over confinement. Despite its dark and strong drama undertones, there were some comedic tendencies. It was a lot of fun to watch, as the drama slowly evolves into tragedy toward its conclusion. It's wasn't slow and painful. It was a very entertaining, well rounded film. The movie has aged well, with newer DVD copies, putting out the best quality for it. Overall: The film is powerful, and moving. It's a must-watch. I recommended it.","
            8/10
            "
"dannylee-78082","7 January 2023","It's always difficult to write an outdated review of a highly praised film as you are not adding much to the dialogue anyways. But as I've said before, whatever makes me want to read the original source material is probably a good movie.OFOCN is a story about the various events that happens in a mental institution after Randall McMurphy, expertly played by our brilliant Mr. Jack Nicholson, is introduced to the place. His rebellious and playful nature and magnetic presence start to slowly influence the eccentric inmates, who I felt that they were all unique and well performed. McMurphy, by all means, was violent but not mentally ill. He distances himself from the rest of the inmates by calling them several alternatives for ""insane"" while simultaneously encouraging them to leave after learning that the very few are actually institutionalized involuntarily. This is by far the most interesting piece of the film. In fact, most of the inmates are fine though they display some childlike attitude and innocence. Yes, they have deficiencies but not enough to house them in such a place by any standard. But every single one of them has no desire to leave because of the prison they've created in their mind. Take Billy Bibbit (Brad Dourif) for an example. He has a stuttering issue and he claims that he's not ready to leave the institution even though he's voluntary. His prison, or his fear seems to be his mother and rejection by female figures. As soon as he sleeps with a prostitute, indicating that some of his fears may have subsided, his stutter disappears. But the moment Nurse Ratched (Louise Fletcher) brings up his mother, his stutter begins and he subsequently takes his own life. All of this shows that Billy's imprisoned in his own fear, a weight that was unbearable for him. The institution does have some influence on his behavior with characters such as Nurse Ratched, but the biggest barrier to the freedom of the inmates was their self.The idea of this movie being a cautionary tale begins to be clearer as we see Randall's progression over the film and his crusade against conformity. In the beginning, he actually escapes and brings the inmates to a fishing trip. He tries one more time but falls asleep at the open window. The next opportunity he has, he voluntarily makes the decision to stay. I took this as how the environment and those around you can affect your mindset. The ""Chief"" (Will Sampson) realizes that Randall who has lost all will to escape is as good as dead and decides to put him out of his misery. The chief, whose escape was the least likely and the most illegal as he was institutionalized involuntarily, actually escapes after understanding the dangers of inaction.I was at a bit of loss what to make out of the movie but I concluded that it encourages to break out of our shells and our fears once in a while. Or it would deafen and mute you for the rest of your life. I don't believe that the movie makes clear-cut messages about how to act. However, I still believe it is a valuable one because it makes you ponder about aforementioned topics, which certainly makes this movie deserving of winning all 5 major Academy awards.","
            10/10
            "
"deloudelouvain","13 March 2015","This movie will always be one of my all time favorites and therefor I have to give it a maximum rating. It's one of those movies that will always stand the test of time. The whole cast are excellent actors. The constant mental battle between McMurphy (played brilliantly by Jack Nicholson) and nurse Ratched (played by Louise Fletcher) is a delight to watch. You feel so much hate for nurse Ratched. All the other actors are brilliant in their roles. You kind of want to slap them in the face and wake them up to face reality. The daily routines in the mental institute would even drive a normal person completely bonkers. I saw this movie so many times without getting bored once. This is truly one of the best movies in that genre.","
            10/10
            "
"bkoganbing","15 January 2009","It took a dozen years for One Flew Over The Cuckoo's Nest to make it to the big screen from Broadway. In 1962 Kirk Douglas made his one and only return to Broadway to star as Randall P. McMurphy on stage with Joan Tetzel as his nemesis, nurse Ratched. Douglas bought the screen rights, but by the time anyone was interested in doing the film version, Kirk was too old for the part.That may have been a break for the movie fans because as much as I like Kirk Douglas, I can't see anyone but Jack Nicholson doing this role as the free spirited McMurphy. McMurphy's a low level career criminal type who statutorily raped a girl as he put it '15 going on 35'. He decides to fake a crazy act while in prison to get out of the work farm he's assigned to.So Nicholson's goes to the mental hospital where he meets an odd assortment of people whom he discovers voluntarily checked themselves in there, mainly because it's easier to stay there and not take all your psychological baggage into society. That's a crucial difference that Nicholson finds out the hard way, his new friends most of them can pack up and leave anytime they want. He's sent there by the state and the state determines when he's ready to go even if it's past the allotted jail time he was sentenced to.The state in this case is Louise Fletcher as Nurse Ratched, one of the great Dickensian names ever given a movie character. Louise is the ultimate control freak and these people who've shut themselves away from life are her ultimate tools. When Nicholson comes in, he hasn't given up on life like the rest of these poor souls, he becomes a threat to Fletcher's little empire.It's hard to believe that such a smart guy like McMurphy would not have known the rules about commitment. Still it doesn't detract a bit from the overall quality of One Flew Over The Cuckoo's Nest.Though the topic is not a fixed one to any era, the script does leave many oblique references to the Sixties in the film. The electroshock treatment and the lobotomy operations depicted here were by 1975 no longer in use. They were pretty barbaric and the mental health profession discarded these, but not before too many lives were shattered with them. One Flew Over The Cuckoo's Nest swept the main Oscar categories, it won for Best Picture, Best Director for Milos Forman, Best Actor for Jack Nicholson, Best Actress for Louise Fletcher and Best Adapted Screenplay to Lawrence Hauban and Bo Goldman. Brad Dourif was nominated for Best Supporting Actor, but he lost to George Burns in The Sunshine Boys.Louise Fletcher never got the career mileage she should have for playing Nurse Ratched. It took her years, but she did get another career role in television as the ruler of Bejor, Kai Winn on Star Trek Deep Space Nine.One Flew Over The Cuckoo's Nest is one timeless classic, it will be popular a millenia from now.","
            10/10
            "
"MovieFan983","19 March 1999","First thing's first, while I watched this movie, I found myself stunned. This movie so entertained the viewer, as it did fascinate, and inform. A chilling, disturbing, and revealing look into the mental institutions as seen through the eyes of a con. Jack Nicholson, Louise Fletcher, Brad Dourif, Danny DeVito, and Christopher Lloyd, round out the excellent, and very well casted cast.Jack Nicholson brilliantly plays Randall Patrick McMurphy, an ex-con, who fakes being mentally insane, to enter the institution. As he goes to the hospital, he doesn't realize, that the people, and the atmosphere there is so out there. The patients are really psycho, and creepy. Randall, must try and survive these days, before he has to go to Jail. He has to entertain himself while at the same time, find good in this place of craziness.Lousie Fletcher plays Nurse Ratched, a soft; but strong willed nurse, who will not take anything from anyone, or put up with misbehavior. She watches Randall, and notices something different about him, he's not as psycho as the others, but he is a little out there. Her job is tough indeed, having to put up with all these men, who don't listen, some go crazy and throw fits, and others just sit there and don't do anything.Randall meets many new friends in this place, Brad Dourif who plays Billy Bibbit, is a mentally unstable, but voluntarily institutionalized person. Danny DeVito plays Martini, a slow but charming and sweet man, who means know harm in what he does or say. Christopher Lloyd plays Taber, a man, who also voluntarily institutionalized himself. He also meets Chief, a big 'dumb, and deaf' Indian, who happens to like to play basketball. Randall must try and survive these days with his new friends, and the hospital, as well as an everlasting war as to which they can watch the world series on TV. Put up with Nurse Ratched, and the other patients, doctors, vistors, and nurses. Ultimately leading up to a dramatic finale, that makes you want to stand up and cheer.I think what was best about this film was the realism. I had no problem believing that this was happening. Almost like a documentary, it was striking and powerful, making the viewer not want to stop watching till the end. Some of the sequences are memorable as the basketball game, and the fishing trip. Jack Nicholson, who as always plays his character absolutely excellent, and makes the viewer want to hand him an Oscar himself.The supporting cast, Louise Fletcher, Danny DeVito, Christopher Lloyd, and Brad Dourif also give terrific performances. Danny, Christopher, and Brad's careers all were made with this superb movie. It's all sentimental, funny, dramatic, intense, chilling, disturbing, diverting, and tragic. The finale leaves the viewer stunned and sitting there thinking about what he just saw. See this film, and believe it. I think you will find, its one of the BEST ever.The second film to win all five major Oscars: Best Picture, Best Actor (Nicholson), Best Actress (Fletcher), Director, and Screenplay. And it deserved all of them.Rated R for language, violence, sexual content, and brief nudity.","
            8/10
            "
"petra_ste","9 August 2008","The most interesting thing about One Flew Over the Cuckoo's Nest is how easily the script could have chosen the easy road, making protagonist McMurphy (Nicholson) more conventionally heroic and antagonist Nurse Ratched (Fletcher) a fully-fledged monster. This movie, however, defies easy shortcuts.We are shown from the beginning that McMurphy is scum, a violent man with a history of aggression and sex crimes. In a normal situation he would be despicable: he is, after all, a loud-mouthed criminal trying to exploit the legal system to avoid jail. And yet, in the oppressive atmosphere of the sanitarium, he becomes the leader of a rebellion - a righteous one, we feel. McMurphy is the defiant trickster in a leaden, cruel environment... so we end up on his side.On the flipside, Nurse Ratched is not the devil, but an earnest professional trying to do her job. Even if she clearly gets a kick from exerting her authority - the scene in which she stops voting to prevent McMurphy's victory has a creepy ""Stanford prison experiment"" vibe - she doesn't appear to have truly evil intentions. Even her reluctance to send McMurphy away seems motivated by a refusal to give up on him. And yet Ratched is smug, obtuse, devoid of empathy... and she becomes a memorable movie villain.The two leads are perfect. Nicholson gives an infectious performance which won him a well-deserved Academy Award; Fletcher plays Ratched as an icy bureaucrat, her well-meaning cruelty scarier than dozens of foaming-at-the-mouth comic book villains.Still, One Flew Over the Cuckoo's Nest is an ensemble piece: the rest of the cast does a superb job too (Forman has always been an actors' director), from young Danny DeVito and Cristopher Lloyd to Brad Dourif, from Sydney Lassick to Will Sampson as Chief Bromden.8.5/10 For another excellent movie Handling similar themes, watch Cool Hand Luke with Paul Newman.","
            10/10
            "
"Michael_Elliott","13 November 2014","One Flew Over the Cuckoo's Nest (1975) **** (out of 4)What can one say about this masterpiece that hasn't already been said? Winner of five Academy Awards, director Milos Foreman's ONE FLEW OVER THE CUCKOO'S NEST is without question one of the greatest movies ever made and I think it also contains some of the greatest assembled acting that you're ever going to witness.Randle McMurphy (Jack Nicholson) is put into a hospital where he's going to be evaluated and right from the start this rebel butts heads with the main nurse (Louise Fletcher). That's pretty much all you need to know about the story because the great characters and the remarkable story just captures you and doesn't let you go until the end credits.There's a lot of credit that deserves to be shared in why this film is so special but you really have to start with Nicholson. If you look at his filmography during this period, it's really remarkable to see the type of roles he was doing. It's also easy to see how these type of films certainly wouldn't be made in today's age and time. Today rebels are shown to be tough guys with no weak spots but films like FIVE EASY PIECES, CARNAL KNOWLEDGE and this one show that the tough rebel can also be highly flawed and not always win.Nicholson's performance here is simply flawless and there's not one false move throughout. It doesn't matter if he's just laughing at what's going on around him or connecting with one of the other characters. It's really hard to think of anyone in the history of cinema doing more with the role than what Nicholson did. Fletcher is also extremely good but for other reasons. It's not so much her ""performance"" but the simple ways she looks at the other characters. She expresses so much with her eyes that you can see why she's able to get the Nicholson character to bring out so much anger and rage. The supporting cast members are all flawless in their own right and really make this one of the most memorable assemble pieces ever put together. Brad Dourif certainly deserves special attention as the troubled Billy.Everything from the music score to the editing to the way the story is build is done with such perfection that I really have no problem in calling this one of the greatest films ever made. The film is full of emotional highs and lo's but this is yet another reason it's so memorable.","
            10/10
            "
"dataconflossmoor","14 August 2007","This is undeniably one of the best films ever made in the history of movie making.. In 1975, ""One Flew Over The Cuckoo's Nest"" swept all four major academy awards... Best Actor (Jack Nicholson) Best Actress (Louise Fletcher) Best Direstor (Milos Foreman) and, of course, Best Picture!! Only on very rare occasion does this occur... Only a handful of films may lay claim to such an honor!! ""One Flew Over The Cuckoo's Nest"" is a stunning portrayal of mental illness, and how even the most affluent nation on earth (The U.S.A.) is totally unequipped to deal with it properly!! Jack Nicholson's performance in this movie is one of the greatest performances ever by an actor... The array of all the psychologically debilitating diseases was itemized to a flawless state of depressing realism.. The emotional explanations for the dysfunctional dispositions with everyone in ""One Flew Over The Cuckoo's Nest"" were so astutely broken down that it evoked a concise indication that not just any producers, directors, actors or actresses could partake in this film!! Such a depiction upholds the proverbial contention that if you are not mentally disturbed when you go into the ""Booby Hatch"" you will be when you get out of it!! In the case of Jack Nicholson's character, he seemed relatively non-culpable for any intense psychiatric affliction, it was a matter of slight discrepancies!! It is as if he was severely punished for not finishing his cereal at breakfast time!! The talent in this movie is incredible.. I liked the television show ""Taxi"" and it stands to reason why... So many of the actors who starred in ""One Flew Over The Cuckoo's Nest"" were in the T.V. Show ""Taxi"" too!! The gripping conversation which dealt with a man who was impotent was perhaps the single most poignant part of this film!! The line I remember in particular was ""Do me a favor and don't be on my side, okay""... In the ""normal"" world, the average person is burdened in his ability to communicate with someone else due to a conflict of interests!! In the case of a poorly funded mental health facility, this apocalyptic predicament manifests itself horrendously, and thus has an intolerable proliferation!! Authorities in the mental hospital are restricted by a serious lack of funding, so they are quick to generalize!! The overall situation which garners societal sympathy at a mental health facility is categorized as ""sad"" and platitudes such as ""we will do all we can"" are everybody's precarious form of consolation!!! Mental illness gets a generic label, and, from there, becomes something which is basically swept under the rug!! Here is where the film ""One Flew Over The Cuckoo's Nest"" expounds on their abysmal dissertation concerning mental illness!!""One Flew Over The Cuckoo's Nest"" was based on a true story!! Mr McMurphy (Jack Nicholson) was a lone rebel from start to finish with this film!! Whatever the orderlies or the nurses would say, he would disagree with!! It was always an issue that could not be looked at rationally by one patient or the other that compounded the dilemma of mental anguish... Such a plight became the culprit to a lack of thorough communication, and thus invoked an overreaction from the administration of the hospital!! You are branded mentally ill and that is all anyone has to know!! The total lack of egalitarian commiseration with administration was why McMurphy was so belligerent!! The status quo was to subject patients to grave consequences for their actions... Are the nurses and administrators wrong for doing this? Usually not!! It was the gray matter in this film that made it so intellectually riveting!! Mental health patients are often times aware of the fact that they are vilified in the same manner you would a bunch of seven year old kids for not doing their school work!! Their self respect gets relegated to a bureaucratic mandate, and all of this is subconsciously and consciously demoralizing!! If someone were to have a conversation with Charles Manson, they would realize so many depraved patterns of illogical behavior to him, however, if Charles Manson were to say that two plus two equals four, the correct answer does not get changed to five!! What is the point of this example? Mental health patients are not inaccurate in every assessment that they make, just because they are labeled mentally challenged!! What was Mr McMurphy's contention with so many issues is that he would assume a premise of mutual self respect when engaging in an argument with an orderly... This is not a case of defiance, rather an instance of a one on one debate... How quickly the administration would then resort to the cop out of ""Well!!"" ""What do you expect!!"" ""This guy is mentally ill""I have never seen a film like this one!! ""Woman Under The Influence"" which was made around the same time was incredibly spellbinding as well... ""One Flew Over The Cuckoo's Nest"" however, is something which should be put in a category all by itself!! Director, Milos Foreman articulates cerebral despondence to a state of dissonant plausibility with this film!! This becomes an avenue for political debate... Foreman's movie breaks ground on mental illness being one big cacophony of our nation's failure to communicate!! Louise Fletcher is tremendous as Nurse Ratched, her dedication to the tenets of disciplinary policy became vicariously ruthless, her devotion to this standard was extremely deep rooted!! Nurse Ratched's insolence was an aspect of infuriation that was in of itself amazingly thought provoking!! As I have previously mentioned, Jack Nicholson was excellent as McMurphy, the mental health patient who reoriented the ideology of what it means to deal with mental illness... Tremendous film, maybe the best American film ever made... Do you think that sounds strong? Watch the movie first and then tell me I am exaggerating!! REMARKABLE!! UTTERLY REMARKABLE!!","
            9/10
            "
