"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Fielddream20","10 January 2022","BBC should be ashamed of themselves. Starts off well and then after about series 3 it starts to be written by a random word generator. There are some super weird Aussie stereotypes as well.It's poor and I can only assume the high scores are people obsessed about Doran - it's the only explanation.I suppose if you see it as a spoof it might be worth a few more points.","
            3/10
            "
"brianforever-69107","10 January 2024","The Tourist series depiction of an amnesia patient raises considerable skepticism, especially given my personal experience as a survivor of a severe motor accident and subsequent years of brain fog/ amnesia.The many glaring plot holes, coupled with the protagonist effortlessly wielding an extensive vocabulary and seamlessly using expletives, add to the implausibility.A more grounded exploration of amnesiac experiences through thorough research could have elevated the narrative, as the current writing appears lazy and squanders the potential for a gripping storyline.With all that, the 1st season still managed to entertain, as long as you can accept the flaws that come with it.","
            6/10
            "
"RedMars2017","4 March 2022","It's as if the writers listed their most outrageous twists (which I think is how they work, because this is from the same writers who did The Missing and Liar) and then threaded a weakly plotted series around them, with no character development. It's not good TV. It's trash. Nothing more than a manipulated distraction for the phone-starers who like TV to spoon-feed them twists so they can talk about them on social media to strangers they call ""friends"".","
            2/10
            "
"bryce-74781","14 March 2022","The only mystery in this series is why anyone thought it would be a good idea to film this disaster of a show. The Tourist is a train-wreck of a series with an ill conceived plot, unnecessary juvenile twists and unbelievably absurd reactions to events. (For example, a bomb explodes in a small outback town and is treated like an inconsequential event not worthy of investigation by police.)Script reads like it was written in an hour, on the back of a napkin at a bar before last-call -- poorly drafted, chock-full of cliches, stereotypes and embarrassing dialog.We gave it 2 stars. One star for Jamie Dornan because he's great to look at, but that's it. Hard to discern if all the actors are bad (and I mean really bad) or the writing is an albatross around all of their proverbial necks.We gave another star for the refreshingly original Greek storyline. It was a unique and interesting concept that we don't see in American productions. But they had no idea how to develop it, so like everything else in the series, falls flat.Color blind casting, ""au courant"" interracial love storyline, and no discernable connection between any of the characters added to viewer disconnect. The decision to cast a mixed race black actress and not an indigenous Australian, was insulting. It seemed as if the production team checked the box for diversity in casting - with the arrogant belief that all people of color are blindly interchangeable.Cinematography in the outback is well done, but not enough to save this series. This was truly one of the most unwatchable programs we've watched. Slogging through the six tedious, poorly crafted episodes left us asking one question, ""Why would anyone make this catastrophic fiasco?""","
            8/10
            "
"ClownMurdr","7 April 2022","It's a fresh breath to get a show that actually takes its time and has a build up these day as people's attentionspan seems to have disappeared.Just take take a seat, relax and enjoy the ride.","
            5/10
            "
"tro-76260","20 January 2022","Big name draw not much else horrible writing not much character chemistry very disappointing banter between characters is unwatchable,maybe just for aussies.","
            10/10
            "
"soldier-35073","25 January 2022","Jamie Dornan as always is phenomenal. The supporting cast are also fantastic, with possibly the exception being the less than believable choice for a ""Greek Hard Man"" in Kosta. Damon Herriman never disappoints in a supporting role and although on the Sligh in this, he masterfully plays a less than scum of the earth character. Ólafur Darri Ólafsson...what to say. This man does so much without even needing to speak much. He is perfectly cast and plays the role to PERFECTION!! I love this series so much I couldn't wait for the final episode to review it. So well written and directed. It reminds me of two very well directed and written films such as Pulp Fiction and Memento.","
            6/10
            "
"markmcmullen-33292","11 January 2022","The storyline was good and believable.Went on a little long, could've been done in four episodes rather than six
A bit too graphic in places for a BBC drama.","
            8/10
            "
"dranepur-44298","13 January 2022","Thought this quite a good drama. Had everything from twists & turns, slow burn & action, dark comedy & seriousness all where there needed to be, also some great acting (mainly Jamie Dornan & Danielle Mcdonald). Although I don't believe this to be a true reflection of the outback, it was good to use this for the location for this gritty show.","
            10/10
            "
"km768","6 May 2022","Somewhere close to nowhere. Australian, very friendly, with passion but somehow naiv. Body shape dominant. Outstanding ,unperfect look,. But they play all good.","
            9/10
            "
"fimdb-69588","27 November 2022","If want to watch something enjoyable that will fit into one day's binging, this is it. Six episodes that each last less than an hour, will provide a solid escape from boredom for the better part of a day. You won't regret watching this. It's not perfect and feels a little too thrown together at times, but maybe that's part of the appeal. When a storyline leaves you feeling a bit unhinged, it draws you in because you want to figure out what the heck is going on. By the end of the six episodes, you don't exactly get a perfect sense of resolve. It leaves you hanging in a way that provides intrigue.","
            2/10
            "
"essemview","11 January 2022","There is nothing about this series that I have enjoyed so far. (I keep hoping it will get better). It is dreary, dusty, plodding, badly written and, in the main, badly acted. Is Jamie Dornan really supposed to be a good actor? And where on earth did they find the probationer policewoman who always seems to be wandering around on her own?The two stars are for the American in the stetson who was, for me, the only credible actor out of all of them.","
            3/10
            "
"jacawol","7 January 2022","Some of the worst writing and acting in contemporary TV. Characters straight out of the special olympics driving the plot along at a glacial pace.I thought Dornan was a charisma-vacuum before, but compared to the rest of the cast he's a pleasure to watch.Imagine Memento, but with the most unnatural, sixth grade dialogue. And it's a shame, because the premise is not bad and they clearly had the resources to make something decent here.I guess the cast and crew justified it by telling themselves it's a dark comedy, a spoof, so it's meant to be bad ironically. Sadly it's just bad.","
            8/10
            "
"patrick12633-706-370491","24 March 2022","Luckily I went into this dramatic/thriller limited series with no expectations. The audience joins a tourist in Australia, played by the underrated Jamie Dornan, just as he is in a near death accident and looses any memory of his life or himself from before the crash. The cast does a phenomenal job, with this series definitely being a breakout role for many of them. Australian natives Danielle Macdonald (as constable Helen Chambers), Shalom Brune-Franklin (as Luci), and Damon Herriman (as Inspector Lachlan Rogers) shine on screen with the other cast members and on their own solo adventures. Not to mention Alex Dimitrades and Olafur Olafsson who are terrifying in their roles and make for very complying yet unique villians. The six part series is filled with positive and negative emotions. We see these people change dramatically as the come in conflict with each other, and themselves. The script is very insightful, exploring themes from weight loss and self acceptances to redemption and betrayal. The directing and cinematography is familiar to other BBC detective type shows. But with me having never been to, or seen a show that focused so in depth on its Australian setting, this one definitely stands out. ""The Tourist"" stands up there with the likes of Fargo and True detective, shows that use the cops and criminals story pretext to explore the human condition and our nature. Great series. And would absolutely love a season two!","
            6/10
            "
"Suasponte2015","22 February 2024","Hmmm, I finished this last night (only season 1) on Netflix, and I'm still digesting it. I was intrigued from the beginning, and I love Jamie Dornan, so decided to watch. The first few episodes were pretty good, but the last half were disappointing. All were pretty weird and I really didn't know what genre this was as it progressed. I found the script very funny and witty, and loved Danielle MacDonald! It was refreshing and fun to see her and Jamie's characters matched romantically. Did anyone else think she looked a lot like his character's wife in The Fall? I loved the line where she said she needed to be thinner, and he responded, ""If you say so,"" skeptically! It was awesome to see a realistic portrayal of attraction to a woman who's not super thin. I do think her fiance in this show was a little too ugly to be believable (but then again, have I seen women with dudes way below their league? Well, yeah, so maybe it is believable. The last few episodes got really dark, violent, and a little confusing, especially the LSD one, and several plot lines didn't really go anywhere. I would have liked these episodes to be more like the first three in tone and execution. I wrote that this show is vaguely arthouse because there is a sense that the script is trying to be artistic and appeal to ""intellectual"" movie goers who can accept a lot of weirdness in the name of ""art"" and enjoy it, if a bit pretentiously. Well, viewing it artistically is the only way I made sense of the ending, so I guess I'm kind of one of them? 6/10.","
            6/10
            "
"ellenhouston-87900","9 March 2022","This series was fun to watch especially since early on the show leads the viewer into rooting for the main characters even though they aren't what they seem. As it unfolds the sweet friendship btw the two leads, amnesia guy and finding herself cop, kept me engaged. Otherwise the story is quite cliche, and it drags on too long with no real surprises and lackluster action. It should of been cut into 4 episodes adding more humor to the characters and script. But I gave it extra stars just for it being Australian and beautiful cinematography.","
            6/10
            "
"Tiny T","6 September 2022","I allmost stopt after the rediculous car chase between the normal car and the rig. After the truck got trapped between the trees, stil it managed to back out of the woods, regain its speed and even more to overtake the car al within minutes. Wat a crap. But if you can get by that, a descend story developed with lots of suspense and turns between bad and good, which keeps you going to the end. Although they do there best to creat a memento like atmosphere which getting a bit over the top at the end, it stil stays comprehensible. I allways find that a bit cheap, but the Australian outback makes more then enough up for it. It wasn't my choise of an ending but sure it was a plausible one. Due to the entertainment value doable.","
            8/10
            "
"marianajimenezc","23 February 2024","I avoided watching this because i felt i had bigger expectations for it than deserved but it proved me wrong. The Tourist is the story of man trying to rediscover who he is after losing all of his memories due to a car crash. It is well executed, you get invested and root for the good of the main character even if it seems disaster follows him for a reason.You get to know pieces of every character's stories trying to understand how everything fits together and the humor is great, it is almost as if the absurd was another character playing a crucial part in the story.The scenes felt complete you truly dive into these remote places and the people living there. There are things/characters to hate which is an accomplishment on its own as it gives a more realistic experience despite the obviously fictional.It's a short and fairly simple story that truly manages to do exactly what you would expect in terms of quality, the acting is also perfect for the story and very well done. If you are a binge watcher it is the perfect sunday evening mini series to enjoy.","
            7/10
            "
"nyfree","27 March 2022","I thought the premise of this story was pretty interesting, a guy loses his memory while seemingly vacationing in Australia and there is definitely something big, bad and scary going on... just not sure what. The first episode sinks a good hook in ya, but after that you kind of start to feel the main characters pain. It is almost painfully slow to develop. Some of the characters are being tortured and sometimes it feels like you're one of them but they get the point across. It goes from painfully slow to about 1/2 to 3/4 through just completely unbelievable. I'd say it's a writing issue because everyone else did their job damn well, it was beautifully shot, edited and acted, I think it had a few good ideas just not enough for an entire series so was filled in with junk. Maybe would have been a better movie.","
            3/10
            "
"gardenlogic","2 January 2022","I watched the first one and a half episodes and could not bring myself to continue. Crocodile Dundee had less Aussie stereotypes and more drama ... the plot is based on the mystery of the lead character's amnesia and like his memory the acting and plot line is easy to forget. More Kangaroo Jack than Coen brothers style but without the laughs or excitement. You are better off going on your own Walkabout out back than losing hours of your life watching this beeb over and under acted drivel.","
            6/10
            "
"jldowsing","26 January 2022","The Tourist proffers a cracking start with a tense truck v car chase invoking Duel. A badly injured Irish accented man winds up in hospital with absolutely no sense of self or what transpires to be a dodgy past.An 'endearing' (as much as annoying) trainee cop burdened by an infuriating fiancé is cast as detective. In her best intentioned naivety she is dragged into a tangled web in which the missing pieces of the first two episodes are largely explained in episode 5 when the mystery amnesia victim experiences an LSD fueled fever dream (think Twin Peaks' Agent Cooper). Indeed, stylistically, TP fans may pick up on other touch points through the series. But this is sadly no Twin Peaks by the stretch of the Stuart Highway.Alex Dimitriades is a welcome inclusion as a crazed bad guy in an underperforming cast however The Tourist ultimately falls short of what might have been with a slightly larger budget and more accomplished acting ensemble. Worth a look but don't expect too much from this highly derivative trope which has its moments.","
            2/10
            "
"TomatoesareRotten","29 September 2022","The director definitely is a fan of the above movie. They have then developed a story around it, almost like a prequel. Dornan is pretty good in this. The problem for me is that , like a lot of Australian based drama, it makes them all out to be uneducated oiks. Surely someone can do Australian drama and limit the stereotypes and cheap shots. Dornans confused state becomes wearing at times and similar events are repeated . It was also good to see the big Icelander as well, I was a big fan of his performances in the Icelandic drama "" Trapped "". Can't see how they can stretch this to a second series ?","
            6/10
            "
"gkjpkgp","19 January 2022","This is how the premiere of the film ""Tourist"" passed unnoticed, although I saw an advertisement, I thought it would be shown in a cinema, but it turns out that only NTV viewers saw it, which is a pity, although everyone has different tastes, but I saw that it is in good quality on the Internet and of course I looked it up, and I'll say it for the youth, he came to me. That is, I liked it. The film is no worse than ""Balkan Frontier"" in terms of real events and the heroism of our military, and in terms of dynamics it is not inferior to the film ""Outpost"". Yes, despite the strange name, although why so, the viewer will understand quite quickly, the film is about our military, who willy-nilly become participants in bloody conflicts.","
            10/10
            "
"yvshdtm","9 January 2022","I really enjoyed the two series of The Missing and Baptiste created by Two Brothers productions, so when I learned this was created by them, I was looking forward to it. They've succeeded before in setting a series in a new place and weaving together a complex but enjoyable plot. Sadly that was not the case here.I sense they were perhaps channelling Breaking Bad here, and substituting New Mexico for Outback Australia, but they did not prove themselves to be as talented as Vince Gilligan,Jamie Dornan does an excellent job, given the script he has to work with, and Danielle Macdonald as Helen does offer some humanity and light relief, much needed as the plot goes down some dark, if unbelievable alleys, as full of potholes as the rough dirt tracks that are regularly driven down.Episode 5 is a departure from the tone of the series up until that point. Suddenly we're in a netherworld of memories which is not unlike the Black Lodge in Twin Peaks with unexplained, random characters issuing otherworldly sounds and different memories behind dark doors. All credit goes to David Lynch here, as whilst it's enjoyable - if you can cope with this swerve in the plot - it is not original.I did watch this to the end. Not sure why, but I suppose I had invested the time and wanted to see where it was heading. I half expected Julien Baptiste to turn up in the outback, but I'm glad he didn't. Instead we get a really brutal insight into who Elliot Stanley was before he lost his memory. If it's difficult for him to cope with, it is for us too.I could tell by episode 3 that this series wasn't hanging together well enough for the denouement to be satisfying. Despite some nice surprises - particularly if you know the Two Brothers' previous work - the ending does not lead anywhere pleasant. Even if you choose to accept the faint glimmer of hope it offers, you might well ask yourself why you bothered to stay on the road with it to the end.","
            3/10
            "
"simon-daniels-17-608383","17 January 2022","Episode one was great with an intriguing premise, but soon goes off track with a meandering storyline and unbelievable characters - particularly the police. And as for the dream sequence, well that's always been my pet hate and they make it last an entire episode. Dont bother.","
            5/10
            "
"jenniferlisabrowne","11 February 2024","Really enjoyed the first season, it was dark and twisty and completely different. Helen's character quite annoyed me at that point but I could see past it - in season 2 however she just steps up a whole new level. I can't tell if it's the fact that Danielle Macdonald is such a bad actress or her character is just so whiny and annoying - or a mixture of both. Her accent is jarring, acting atrocious and character really emits no want for empathy or understanding. I feel like the costume department have really done her dirty and not dressed to her favour AT ALL and I also feel like the writers have done her dirty for writing such a boring, whiny character. Unfortunate as the rest is genuinely very good but whenever this character is on screen I just can't stand it.","
            8/10
            "
"mickenrach-61172","20 December 2023","You can tell the writers are not Australian.As much as I've quite enjoyed the premise of this series so far, from the dialogue, actions and other things, you can tell whoever wrote this is absolutely not Australian. It's actually pretty insulting.Starting with: outback people are amongst the friendliest people you'll ever
meet. In this show they are surly, monosyblic, or flat out annoying and or lacking mental acuity.Also: the outback tends not to be quite so diverse when it comes to people. The outback tends to be populated by mostly caucasian and indigenous Australians. You know why? Most people who've immigrated to Australia live in the big cities - not the outback. That's just a fact. So yes, there might the odd non-caucasian or indigenous nowadays, but they few and far between.And btw, WHERE are the indigenous Australians in this series? The outback is absolutely not the outback without them.Final point for all non Australian writers going forward: putting ""no worries"" or ""mate"" in the dialogue every second sentence, does not make your script (or your mediocre actress) seem more Aussie. Did you guys have an Aussie consulting on this script? If you didn't - next time get one. If you did - next time listen when they give you notes.And on the acting: pretty clunky by the majority, the majority of the time. Its like the actors were reading lines for a high school play.This show might be trying to be off the wall and weird, but there still needs to be some kind of basis in reality to sell it. This portrayal of the outback is just not selling.So Hollywood: maybe try to put a bit more fact in your fiction. When you do it'll be more believable and less distractingly irritating. Otherwise you not only irritate and insult Australians, but you also give away you have no idea what you're talking about. Ignorance is never a pretty look.","
            7/10
            "
"jeffmvines","3 January 2022","Being an Aussie I had high hopes for this new Australian series, unfortunately the 2-dimensional characters were hard to take serious and care about, coming across more caricatures than characters. An overweight American Hitman in a cowboy hat for example... very cliché.At times the creators seemed to be influenced by the Fargo series and Cohen Brother characters but failed to capture the quirkiness so ended up with just plain corny.The production quality was decent and Jamie Dornan's character and performance was solid enough to carry the series, but I spent a lot of time disbelieving most other characters that in real life would be way too dysfunctional or uneducated to become Police Officers or even Taxi Drivers.The scriptwriters could have tightened up the storyline and made a Netflix Movie instead of a Netflix Series. Not in the same league as the Mr. Inbetween series which also stars Damon Herriman.If this Australian series sounds like your cup of tea but don't want to commit to 6 hours, maybe try movies like Two Hands (1999), Dirty Deeds (2002) and Bad Eggs (2003), or Goldstone (2016) and Gettin' Square (2003) for something a little more serious without the whacky characters.","
            6/10
            "
"bridgetburrows","4 January 2022","Yet another show where a ""mystery"" is presented, which you watch for the first few episodes (fine), only to realise they have absolutely no ending to tie up everything they started. What a waste of time. They were scrambling so much for an ending in this one they had to use LSD to get out a dozen plot twists half way through, and then with the last gasp tried to shoe horn two totally new and uncredible plots into the last ten minutes. And that's ignoring the huge plot holes like, why on earth do the police keep letting an undocumented foreigner wander round the country alone...","
            2/10
            "
"jasonp-59849","2 February 2022","So the writers are British, and as an Aussie I am disappointed/appalled that this is how as a nation we are being portrayed, in a nutshell yobbo simpletons. Maybe this was made for the American market who still love Crocodile Dundee, but at least Mick was loveable and smart, the characters in this are neither. I just don't think it needed to be taken so far, it's like they've dug up an old Aussie kitsch vernacular dictionary and made a script from it.The story itself is good though, the actors do a solid job with what they are given, but again, as an Aussie I just find it cringe worthy and hard to watch.","
            3/10
            "
"wombatventures","7 January 2022","For a potentially good storyline the characters are not believable especially by a person whose lived in the country portrayed. It's almost as if it's been written by someone who had a holiday in Australia for a week and had read a few poorly written books and seen some of the mediocre shows that have been made here in the last few years then added some American style badguys. I hope one day we can produce a half decent drama again. If you want something worth seeing go Watch The Dry.","
            1/10
            "
"DrLoveGroove","2 January 2022","Another example of a short BBC miniseries that has ok cinematography, some ok acting and yet..... nothing happens.Complete snooze fest. Lots of suspense but ultimately nothing seems to happen ever.... The characters are all stereotypical, the outback looks desolate however that doesn't seem to play into the script.Jamie Dorian worked with the script he was given and was believable and the probationary constable was interesting and is probably going to be the main heroine of the whole story but we gave up and turned it off after 3 episodes so I'll never get to confirm that.","
            2/10
            "
"Piotrus","8 February 2024","10 / 10
Similar to Fargo tv show. But Fargo had a Mary Sue type of a hero. Here the heroes are humans!If you liked Fargo. You like the ""little town feel""... You like the awesome actors. Here you have all of it. But This tv show does not have the thing that sucked in Fargo. Here heroes are humans! There is no Mary Sue BS here, no irritating super humans! Here heroes have flaws, they are not perfect! In the Tourist TV Show heroes are just humans!Basically someone remade Fargo. Moved the story from US to Australia, In Fargo we have a small town, here too! In Fargo we have excellent actors, here too! But there is no BS here is no Mary Sue BS. What a relief!10 / 10.","
            10/10
            "
"iblyth-87431","30 January 2022","This show had so much going for it. A good lead actor and a potentially spellbinding plot. Sadly it failed to cash in on these opportunities. The characters descended into stereotypes and the plot failed to develop.","
            1/10
            "
"bumpybear_2000","10 February 2024","I can't help thinking that I have seen this same plot before only with different actors and locale.It seems to me to be a season of ""Fargo""......very similar to what we've grown to love on that series.Especially the subplot between the policewoman and her husband. The big thug following innocent witnesses of a crime and killing them to silence them also reminds me of ""Fargo"". Is this just coincidental or did one of these two shows ""lift"" a similar plot line? It's like watching ""Fargo"" leave Minnesota and goes to the great Australian Outback; there is even a similar dialog. Does anyone else see this or is it just me?","
            8/10
            "
"garvey-jack","17 February 2024","It's not uncommon for a movie have an exciting start and then lose Momentum. But what do you if the initial episode is tedious? And one of the reviewers thought it started great, and then lost its way!At least, in Breaking Bad, when the tortoise showed up in the desert, it carried the head of a drug dealer which was rather dramatic. I felt I was riding on a tortoise during the 1st Episode and actually hoping it would blow up, just for excitement. I am afraid the directors were hoping Jamie Dorman's strong presence could carry a script stretched too thin.Unfortunately, I will never be able to confirm or deny what other reviewers said about the show. My ""Tortoise Ride in the Desert"" put me to sleep early.","
            2/10
            "
"frequent-94632","11 March 2022","Plenty of movies like this. I can think of at least 2. The story wanders around meaninglessly and finishes with more questions than answers. The 6 episode series makes you feel worthless like the poor Australian towns the series was shot in.","
            5/10
            "
"crocaf","9 May 2022","It starts well. It's like a little homage to various films, specially Memento and Fargo. Unfortunately it goes way down after from the fourth episode. The 5th takes a lifetime to finish. It becomes so boring and so silly. I couldn't watch the sixth episode because it was so lame so I abandoned it. I really don't care what happened. Zero interest at the end.","
            5/10
            "
"ivana-bg-543-949805","8 February 2024","So this series set out to be unusual and to fight against clichees only to stumble upon all of them around the bend.It tries to be Fargo meets Boure Indentity, with added offbeat humor, which is fine and all, but...The slow burn is too damn slow and barely holds attention. The plot was aimed for a big reveal, but left me underwhelmed. The best thing are the two leads, they kind off make you want to stick till the end, otherwise I would've given up after the espisode two. Many parts of the plot were stupid, so the screenplay would be the worst thing. The unusual couple was a good attempt to explore human connection, for me that would be the highlight of the story.","
            6/10
            "
"thistledonicely-1","7 February 2024","I'd heard quite a bit before watching this series but still wasn't quite sure what I was going to get or even what it was about. This is probably the best approach, you have no preconceived notions. So I settled in with a nice bottle of wine and it began, dark and moody, chase, crash, hospital.No spoilers here. This show just rocks along nicely at a good pace with it's dark humour and great writing. The characters all work well with each other, they are funny, serious and annoying all at once and the plot does more than enough to keep you interested.We binged watched series one, and then headed straight to series two which was equally as good (and quirky) as the first.Settle yourself in, and you'll enjoy this one.","
            9/10
            "
"seeleytony","13 January 2022","1st 4 episodes were excellent. Black comedy/thriller with quirky Aussie characters, with stunning scenery. 5th was totally confused & 6th episode a complete letdown!","
            6/10
            "
"carolina-70899","6 January 2022","Worst acting ever and ridiculous storyline. I can't believe I wasted 6 hours of my life waiting for it to improve and then it didn't.It was hard to know whether the humour was intended or accidental but it was just laughable in places. Helen the cop was a terrible actor and The Tourist/ Elliot was pathetic. Don't waste your time.","
            3/10
            "
"xatiese","8 January 2022","I really like Jamie Dornan despite his participation in Fifty Shade of Grey. This is a really good Aussie based drama/thriller with lots of twists and turns. I was actually really hoping for a more fulfilling ending considering the relationship that developed with the main characters. A good binge watch.","
            8/10
            "
"tahitilooksnice","4 January 2022","This is supposed to be modern day outback Australia but it was like it had been produced by someone who'd never even visited. A large hospital, an American diner, a Mexican cafe and phone reception in the middle of nowhere? I don't think so. And while it showed potential at the start, the movie quickly deteriorated, with the usual Aussie stereotypes appearing as co stars and extras. (Is there a movie where Australians aren't portrayed as friendly idiots?) Weird yellow lighting, plot holes the size of craters, unlikable characters... there were too many problems for it to be a good movie. It was just ok. I'll give it a 6.","
            6/10
            "
"antoniajw","3 January 2022","Its okay but really hard to follow. The last episode was good though. I think you have to really pay attention to get what's going on. Good acting just very complex story.","
            6/10
            "
"dionysusdm","10 January 2024","I don't know how to keep spoilers out of this review because of the ""required characters"" involved. But I'll try.Season 1 WOULD have been a 9 for me...until one totally impossible thing happens. I knocked one star off right then and there. Can't say what it was, but it's obvious. I would highly recommend watching Season 1.Season 2 should be titled ""The Tourist: Stupidity Reins Supreme"". But I still like the characters, and I do like SOME of the added humor. So Season 2 gets a solid 6 stars from me. So many scenes in just the first two episodes could've been resolved with simple common sense. But apparently common sense was left back in Season 1. However, it was still interesting enough to watch all the way through.Summation - I most definitely recommend Season 1. It's suspenseful and riveting. But a viewer could stop after Season 1 and be satisfied. Season 2, in my opinion, feels like more of an afterthought.","
            8/10
            "
"Watchgood","14 February 2022","Feels like the writers were as bored writing this as I was watching it, and made characters pointlessly quirky to compensate. I watched to the end hoping it would get better, but the bad points got worse.","
            2/10
            "
"lifestartsatkph","4 January 2022","Starts well and the unfolding mystery suggests a series that is going to be a little different. Sadly this is not to be the case as gaps emerge in the plot line. Not entirely sure how a small car is unable to steer clear/outrun a very large truck, but hey. The ( very dry / dirty) outback landscape gives rise to the predictable characters with convincing Australian accents. Screen time spent on some of the supporting characters and their backgrounds, whilst amusing at times, adds little to the story. Likewise a sand storm whilst they hide in the truck brings nothing to the story.The acting generally is good / proficient; Jamie Dornan playing to his usual strengths. Some of the gunfights / action sequences don't really make logical sense at times.Let's hope that the concluding episodes prove more convincing without too many odd twists and tales.","
            6/10
            "
"neil-holmes","16 January 2022","Surely a 44 ton truck wouldn't be able to keep up with a small hatchback?Just don't believe it, no way, they usually hold me up on the road may do 70 mph if derestricted but ANY car I have owned could out accelerate and have a higher top speed, if it was a large car I could get it, maybe.Still there's nothing else on...","
            4/10
            "
"rosalindteam","6 March 2022","I really enjoyed this series .... right until the last bit of the last episode.If I hadn't seen the ending I would have said this: great acting, and lots of funny moments. Kudos to the writer/s. But I have seen the end...","
            6/10
            "
"panevi","24 June 2022","But let's be more positive..Danielle Macdonald is the reason I watched this patiently throughout the end..a great sweetheart..gives you the pleasure of enjoying her acting..with a lot of tenderness. Generally it's Interesting to watch but without any serious expectation......","
            5/10
            "
"tim-58800","19 February 2022","B O R I N G . D O N T W A S T E Y O U R T I M E.T E R F I B L E . O M G . W A S T E O F T I M E .O M G . D O N T W A T C H . W H O C A R E S .T E R R I B L E E N D I N G . B O R I N G .","
            1/10
            "
"ljdenma","4 March 2022","This series was a bit too gritty for me, not exactly a good commercial for seeing Australia or New Zealand. I found it difficult to follow, although Jamie Dornan & the Macdonald actors were good. Please don't do a 2nd series, I read that this morning. Enough is enough.","
            4/10
            "
"igoulding","18 January 2022","Intrigued by how it started but was painful to finish. Poor acting and full of Australian stereotypes. Totally unbelievable, I really wish I'd given this a miss.","
            3/10
            "
"dxrcmfhwp","14 March 2022","I thought The Tourist was clever enough one-watch series that did good albeit with some detracting sloppy story tie-ins. All in all, I liked it and I liked the actors.","
            7/10
            "
"brigmanb-68457","17 February 2024","The 1st 9 minutes just aren't plausible. Very dumb opening!His driving... seriously? And then
.. the truck driving thru the Bush... and, presumably, trapped at a point that it has to back up & go around a group of trees. Meanwhile, the car scoots thru to a blacktop road & is basically gone.Then somehow the truck catches up (thru a dirt field) to a car on the highway. Then the truck magically stops @6 feet after making impact with a sample car like physics just took a break. It might as well be a Wile E Coyote cartoon.Like what naive person thought ""sure - that sounds like a good story...""
Just dumb.","
            2/10
            "
"ianbp","11 January 2022","This mini-series is a bit of a paradox.On the one hand there's some great acting, brilliant photography, superb dry humour (especially for Brits & Aussies) and an intriguing plot.However, as it goes on, the story becomes confusing and the creation of flashbacks is a lazy way of the writer filling in plot to give you some idea of why you're at that point in the story. This is great shame, but only due to the over-complication introduced earlier.","
            5/10
            "
"emmakoerner","3 February 2022","Random guy walks into a hospital asking for information on another patient. Hospital receptionist tells him what she knows, no questions asked...STFU. Does this writer know anything about anything/ do any research whatsoever?Awwwful dialogue, terrible acting, unbelievable characters and scenarios. Who are these people giving this 10 stars and likening it to Fargo, because you are all wrong!","
            1/10
            "
"builtrobtough","18 March 2022","Everybody on this whole damn cast deserves a f&%! Oscar or Emmy whatever award this show would qualify for. This show is a definition 10/10, I binged it in on day and didnt get bored for one moment.Every character, every line, every display of detail was captivating and perfect. The characters were all charming in different ways, everyone had a story and purpose and I cared about all of them.Best show i've watched in a long time.100/10.","
            10/10
            "
"prabhatkk","15 March 2022","Thought this will be one good thriller to watch but turns out it was one stupid dumb meaningless mini series. After wasting 6hours of your life, you will feel yourself dumb. Thin plot line, uninteresting characters, you will feel absolutely no connection to anyone of them.","
            3/10
            "
"anynameoriginal","9 February 2022","F this F that is half the dialog, it seems almost a contest to dim the wits of the viewer. Not just one character, every character except the police lady had nothing to say without punching below the beltline. Why?The lead character has the personality of cardboard soaked in vinegar. You found yourself not caring for him and not caring if he just died in all his bile. The police lady at least had a sad backstory, but you didn't really care for her other than she at least seemed human. Kinda like the lady in Fargo you rooted for her and hoped she would smarten up and fast, the naivety got old.","
            5/10
            "
"TTM278136","10 January 2022","Possibly the funniest thing I have watched, but for the wrong reasons! I could almost recommend watching it, as it is so bad, almost!The idea is good but it is so badly written and there are so many cliches. I managed to get to episode 3 and really couldn't be bothered to find out how it ends.","
            3/10
            "
"dicki76","1 January 2022","Only seen the first two episodes. It has good potential but some of the acting is terrible. The quirky police officer is maybe supposed to be like the cop in 'Fargo' but she's really annoying !","
            6/10
            "
"simon_od","3 January 2022","This series is what happens when two writers of mediocre tv dramas try to imitate stronger, more original voices. As other reviewers have said it borrows from fargo (badly), but most of all from the work of Steve Conrad, who is a master of quirky, surreal crime dramas.Do yourself a favour and watch 'Perpetual Grace, LTD' or 'Patriot' instead of this eye-rollingly weak imitation.I tried to get through the whole series to see how it resolved, but turned it off ten minutes into the last episode as I just had no interest left.","
            5/10
            "
"avav-76674","6 April 2022","I cannot stand the inept, fatty cops! Helen, how stupid she is and so submissive to the obese boyfriend! You must create characters, more positive, not this bunch of losers. If the Australian countryside.has this idiot cops how they can catch the criminals?","
            2/10
            "
"WaliedNasser","17 June 2022","To be honest I watched this series because of Jamie Dornan as I know he is a good actor. But the cast in this series is not professional enough and sometimes they're very weak in acting. The storyline of this series is repetitive in lots of TV Shows and Movies. The good things in this series are the acting of Jamie Dornan also the directing and cinematography.","
            5/10
            "
